UNITID,LCOLELYN,XLPBOOKS,LPBOOKS,XLEBOOKS,LEBOOKS,XLEDATAB,LEDATAB,XLPMEDIA,LPMEDIA,XLEMEDIA,LEMEDIA,XLPSERIA,LPSERIA,XLESERIA,LESERIA,XLPCOLLC,LPCLLCT,XLECOLLC,LECLLCT,XLTCLLCT,LTCLLCT,XLPCRCLT,LPCRCLT,XLECRCLT,LECRCLT,XLTCRCLT,LTCRCLT,LILLDYN,XLILLDPR,LILLDPR,XLILLDRC,LILLDRC,XLBRANCH,LBRANCH,XSALWAG,LSALWAG,LFRNGBYN,XLFRNGBN,LFRNGBN,XLEXMSBB,LEXMSBB,XLEXMSCS,LEXMSCS,XLEXMSOT,LEXMSOT,XLEXMSTL,LEXMSTL,XLEXOMPS,LEXOMPS,XLEXOMOT,LEXOMOT,XLEXOMTL,LEXOMTL,XLEXPTOT,LEXPTOT,LSWMSOM 
204255,2,"R",37618,"R",99,"R",625,"R",398,"R",99,"R",24,"R",24,"R",38040,"R",847,"R",38887,"R",6496,"R",99,"R",6595,1,"R",1111,"R",502,"R",1,"R",169748,1,"R",56348,"R",15269,"R",34168,"R",916,"R",50353,"R",0,"R",20053,"R",20053,"R",296502,240154
204264,2,"R",100648,"R",368006,"R",278,"R",1661,"R",8834,"R",1085,"R",77990,"R",103394,"R",455108,"R",558502,"R",2267,"R",12202,"R",14469,1,"R",41,"R",413,"R",0,"R",247385,1,"R",48619,"R",7500,"R",74667,"R",25000,"R",107167,"R",65,"R",0,"R",65,"R",403236,354617
204440,2,"R",13250,"R",70125,"R",710,"R",319,"R",29130,"R",25,"R",0,"R",13594,"R",99965,"R",113559,"R",1215,"R",23705,"R",24920,1,"R",402,"R",510,"R",0,"R",87990,1,"R",52650,"R",16000,"R",8000,"R",4000,"R",28000,"R",0,"R",22800,"R",22800,"R",191440,138790
204468,2,"R",40691,"R",143502,"R",109,"R",752,"R",5488,"R",846,"R",47365,"R",42289,"R",196464,"R",238753,"R",2873,"R",1683,"R",4556,1,"R",20,"R",115,"R",0,"R",123966,1,"R",24184,"R",298,"R",80605,"R",338,"R",81241,"R",131,"R",37376,"R",37507,"R",266898,242714
204477,2,"R",4388,"R",125042,"R",143,"R",50,"R",1,"R",1,"R",10054,"R",4439,"R",135240,"R",139679,"R",1216,"R",103626,"R",104842,1,"R",1480,"R",4160,"R",0,"R",353209,1,"R",104268,"R",2493,"R",613947,"R",280373,"R",896813,"R",0,"R",38342,"R",38342,"R",1392632,1288364
204486,2,"R",11858,"R",138194,"R",205,"R",233,"Z",0,"R",9,"Z",0,"R",12100,"R",138399,"R",150499,"R",2784,"R",36264,"R",39048,1,"R",840,"R",387,"R",0,"R",102368,1,"R",17789,"R",14533,"R",0,"R",73031,"R",87564,"R",0,"R",55695,"R",55695,"R",263416,245627
204501,2,"R",1544025,"R",386738,"R",868,"R",159126,"R",189887,"R",6301,"R",207985,"R",1709452,"R",785478,"R",2494930,"R",69559,"R",161630,"R",231189,1,"R",9664,"R",6662,"R",4,"R",3433064,1,"R",1457271,"R",750784,"R",1594453,"R",60524,"R",2405761,"R",38883,"R",256753,"R",295636,"R",7591732,6134461
204608,2,"R",3900,"Z",0,"R",2,"R",19,"Z",0,"Z",0,"Z",0,"R",3919,"R",2,"R",3921,"R",202,"R",1,"R",203,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
204617,2,"R",76976,"R",149521,"R",216,"R",2775,"R",4162,"R",5327,"R",29439,"R",85078,"R",183338,"R",268416,"R",9488,"R",18479,"R",27967,1,"R",1859,"R",1850,"R",0,"R",297371,1,"R",60449,"R",5024,"R",221173,"R",38198,"R",264395,"R",237,"R",18013,"R",18250,"R",640465,580016
204635,2,"R",273865,"R",323149,"R",317,"R",8425,"R",1368601,"R",3274,"R",117529,"R",285564,"R",1809596,"R",2095160,"R",9207,"R",82119,"R",91326,1,"R",579,"R",682,"R",1,"R",822869,1,"R",367871,"R",68072,"R",1030660,"R",357,"R",1099089,"R",15569,"R",133132,"R",148701,"R",2438530,2070659
204662,2,"R",49618,"R",1359976,"R",2056,"R",568,"R",147977,"R",837,"R",54781,"R",51023,"R",1564790,"R",1615813,"R",7256,"R",541562,"R",548818,1,"R",221,"R",124,"R",0,"R",231844,1,"R",77340,"R",11270,"R",227109,"R",6204,"R",244583,"R",2577,"R",11664,"R",14241,"R",568008,490668
204671,2,"R",83636,"R",1359976,"R",2056,"R",1021,"R",147977,"R",34,"R",54028,"R",84691,"R",1564037,"R",1648728,"R",5809,"R",541562,"R",547371,1,"R",75898,"R",59105,"R",0,"R",166203,1,"R",56677,"R",39226,"R",30576,"R",0,"R",69802,"R",14422,"R",29872,"R",44294,"R",336976,280299
204680,2,"R",43205,"R",1359976,"R",2056,"R",2044,"R",147977,"R",126,"R",54781,"R",45375,"R",1564790,"R",1610165,"R",5845,"R",541562,"R",547407,1,"R",97,"R",128,"R",0,"R",128400,1,"R",47944,"R",0,"R",0,"R",18427,"R",18427,"R",0,"R",6753,"R",6753,"R",201524,153580
204699,2,"R",50719,"R",1359976,"R",2056,"R",470,"R",147977,"R",1058,"R",54781,"R",52247,"R",1564790,"R",1617037,"R",2572,"R",541562,"R",544134,1,"R",97,"R",120,"R",0,"R",173990,1,"R",55207,"R",19954,"R",32917,"R",0,"R",52871,"R",0,"R",7961,"R",7961,"R",290029,234822
204705,2,"R",58429,"R",1359976,"R",2056,"R",3335,"R",147977,"R",128,"R",54781,"R",61892,"R",1564790,"R",1626682,"R",21029,"R",541562,"R",562591,1,"R",452,"R",137,"R",0,"R",257564,1,"R",84384,"R",62039,"R",59678,"R",0,"R",121717,"R",0,"R",40202,"R",40202,"R",503867,419483
204796,2,"R",6037957,"R",1359976,"R",2075,"R",109540,"R",147977,"R",141507,"R",54781,"R",6289004,"R",1564809,"R",7853813,"R",306987,"R",541562,"R",848549,1,"R",75898,"R",59105,"R",11,"R",17798911,1,"R",5813267,"R",4138715,"R",13744437,"R",0,"R",17883152,"R",765486,"R",10573715,"R",11339201,"R",52834531,47021264
204857,2,"R",1861213,"R",1074086,"R",558,"R",281726,"R",63384,"R",91971,"R",63544,"R",2234910,"R",1201572,"R",3436482,"R",94179,"R",6064195,"R",6158374,1,"R",33913,"R",28928,"R",8,"R",5412828,1,"R",1916363,"R",813422,"R",4601040,"R",290273,"R",5704735,"R",112030,"R",1036634,"R",1148664,"R",14182590,12266227
204884,2,"R",2841,"R",0,"R",0,"R",38,"R",0,"R",9,"R",0,"R",2888,"R",0,"R",2888,"R",20,"R",0,"R",20,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
204909,2,"R",389990,"R",480493,"R",177,"R",24372,"R",224568,"R",2218,"R",88547,"R",416580,"R",793785,"R",1210365,"R",10873,"R",84756,"R",95629,1,"R",2594,"R",2152,"R",1,"R",787339,1,"R",339149,"R",44142,"R",381384,"R",37245,"R",462771,"R",21185,"R",131824,"R",153009,"R",1742268,1403119
204936,2,"R",143221,"R",367937,"R",257,"R",15113,"R",56298,"R",1836,"R",78576,"R",160170,"R",503068,"R",663238,"R",11415,"R",19556,"R",30971,1,"R",3599,"R",3262,"R",0,"R",724550,1,"R",216562,"R",68577,"R",311048,"R",0,"R",379625,"R",2406,"R",77423,"R",79829,"R",1400566,1184004
204945,2,"R",36246,"R",259582,"R",236,"R",4809,"R",61033,"R",422,"R",29508,"R",41477,"R",350359,"R",391836,"R",4339,"R",16720,"R",21059,1,"R",1703,"R",894,"R",1,"R",316258,1,"R",109698,"R",4797,"R",0,"R",0,"R",4797,"R",0,"R",2493,"R",2493,"R",433246,323548
204990,2,"R",32520,"R",197800,"R",16,"R",90,"R",643,"R",268,"R",21398,"R",32878,"R",219857,"R",252735,"R",317,"R",282,"R",599,1,"R",68,"R",41,"R",0,"R",85779,2,"Z",0,"R",4812,"R",16892,"R",0,"R",21704,"R",21200,"R",0,"R",21200,"R",128683,128683
205027,2,"R",111998,"R",311026,"Z",0,"R",1517,"R",2057,"R",654,"R",40027,"R",114169,"R",353110,"R",467279,"R",2271,"R",3523,"R",5794,1,"R",1782,"R",451,"R",0,"R",181979,1,"R",40033,"R",34162,"R",66393,"R",98,"R",100653,"R",3397,"R",64776,"R",68173,"R",390838,350805
205054,2,"R",1500,"Z",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",1500,"R",0,"R",1500,"R",200,"R",0,"R",200,1,"R",0,"R",12,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
205124,2,"R",16100,"R",0,"R",0,"R",3000,"R",0,"R",0,"R",0,"R",19100,"R",0,"R",19100,"R",10500,"R",0,"R",10500,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
205179,2,"R",1576,"R",174057,"R",111,"R",173,"R",0,"R",0,"R",0,"R",1749,"R",174168,"R",175917,"R",51,"R",13,"R",64,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
205203,2,"R",161347,"R",73856,"Z",0,"R",649,"R",138,"R",970,"R",0,"R",162966,"R",73994,"R",236960,"R",4211,"R",25,"R",4236,1,"R",132,"R",10,"R",0,"R",210453,2,"Z",0,"R",15574,"R",11077,"R",49777,"R",76428,"R",3343,"R",21981,"R",25324,"R",312205,312205
205391,2,"R",1050,"R",41200,"R",3,"R",38,"R",30300,"R",30,"R",7200,"R",1118,"R",78703,"R",79821,"R",425,"R",33112,"R",33537,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
205443,2,"R",95156,"R",182485,"R",305,"R",4589,"R",149839,"R",85,"R",86010,"R",99830,"R",418639,"R",518469,"R",22101,"R",38304,"R",60405,1,"R",2861,"R",2334,"R",0,"R",614721,1,"R",237694,"R",7383,"R",186993,"R",20832,"R",215208,"R",5000,"R",93453,"R",98453,"R",1166076,928382
205470,2,"R",78533,"R",362967,"R",212,"R",2284,"R",230906,"R",1167,"R",45050,"R",81984,"R",639135,"R",721119,"R",9498,"R",70532,"R",80030,1,"R",1847,"R",2706,"R",0,"R",663565,1,"R",164939,"R",69264,"R",179071,"R",0,"R",248335,"R",0,"R",54254,"R",54254,"R",1131093,966154
205559,2,"R",406,"R",226694,"R",83,"Z",0,"Z",0,"Z",0,"Z",0,"R",406,"R",226777,"R",227183,"R",9,"R",14,"R",23,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
205841,1,"A",,"R",0,"R",144,"A",,"R",0,"A",,"R",144,"A",,"R",288,"R",288,"A",,"R",172146,"R",172146,2,"A",,"A",,"R",0,"R",169450,1,"R",47084,"R",0,"R",19899,"R",0,"R",19899,"R",0,"R",184895,"R",184895,"R",421328,374244
205887,2,"R",1456,"R",0,"R",1,"R",89,"R",0,"R",13,"R",0,"R",1558,"R",1,"R",1559,"R",65,"R",6609,"R",6674,1,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
205957,2,"R",136837,"R",327851,"R",145,"R",3297,"R",2057,"R",478,"R",70026,"R",140612,"R",400079,"R",540691,"R",19356,"R",16489,"R",35845,1,"R",3100,"R",3857,"R",0,"R",358095,2,"Z",0,"R",26888,"R",305000,"R",0,"R",331888,"R",0,"R",25300,"R",25300,"R",715283,715283
205966,2,"R",19284,"R",131809,"R",134,"R",40980,"R",33831,"R",925,"R",14180,"R",61189,"R",179954,"R",241143,"R",2172,"R",19260,"R",21432,1,"R",355,"R",14,"R",3,"R",211670,1,"R",56553,"R",4052,"R",84823,"R",0,"R",88875,"R",0,"R",48384,"R",48384,"R",405482,348929
206011,2,"R",6739,"R",3227,"R",0,"R",0,"R",128468,"R",10,"Z",0,"R",6749,"R",131695,"R",138444,"R",4238,"R",4911,"R",9149,1,"R",124,"R",145,"R",0,"R",42177,1,"R",12047,"R",10693,"R",54411,"R",4020,"R",69124,"R",0,"R",0,"R",0,"R",123348,111301
206048,2,"R",43505,"R",317775,"R",216,"R",288,"R",2057,"R",331,"R",97873,"R",44124,"R",417921,"R",462045,"R",782,"R",25891,"R",26673,1,"R",2470,"R",834,"R",0,"R",190675,2,"Z",0,"R",28459,"R",104306,"R",8118,"R",140883,"R",0,"R",39636,"R",39636,"R",371194,371194
206084,2,"R",506258,"R",458032,"R",379,"R",17469,"R",25873,"R",4981,"R",91501,"R",528708,"R",575785,"R",1104493,"R",18270,"R",394291,"R",412561,1,"R",7762,"R",13114,"R",3,"R",3184542,1,"R",964409,"R",251733,"R",2913676,"R",456172,"R",3621581,"R",3802,"R",378171,"R",381973,"R",8152505,7188096
206154,2,"R",21519,"R",0,"R",50,"R",80,"R",0,"R",42,"R",0,"R",21641,"R",50,"R",21691,"R",956,"R",45,"R",1001,1,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
206279,1,"A",,"R",401858,"R",141,"A",,"R",43702,"A",,"R",89710,"A",,"R",535411,"R",535411,"A",,"R",54918,"R",54918,1,"R",125,"R",950,"R",0,"R",164187,1,"R",29259,"R",40527,"R",327923,"R",0,"R",368450,"R",0,"R",21703,"R",21703,"R",583599,554340
206288,2,"R",112584,"R",20,"R",4,"R",9487,"Z",0,"R",420,"Z",0,"R",122491,"R",24,"R",122515,"R",9844,"R",53837,"R",63681,1,"R",176,"R",122,"R",0,"R",167403,1,"R",29661,"R",7541,"R",85932,"R",1272,"R",94745,"R",1264,"R",4692,"R",5956,"R",297765,268104
206330,2,"R",43832,"R",386000,"R",146,"R",253,"R",20000,"R",181,"R",53772,"R",44266,"R",459918,"R",504184,"R",1917,"R",4313,"R",6230,1,"R",1811,"R",850,"R",0,"R",116849,2,"Z",0,"R",5995,"R",36526,"R",0,"R",42521,"R",2465,"R",3221,"R",5686,"R",165056,165056
206349,2,"R",84268,"R",334367,"R",164,"R",5113,"R",2057,"R",865,"R",67486,"R",90246,"R",404074,"R",494320,"R",4660,"R",5941,"R",10601,1,"R",131,"R",194,"R",0,"R",424727,2,"Z",0,"R",19211,"R",60025,"R",0,"R",79236,"R",0,"R",48961,"R",48961,"R",552924,552924
206394,2,"R",1499,"R",0,"R",31,"R",768,"R",0,"R",13,"R",0,"R",2280,"R",31,"R",2311,"R",67,"R",35,"R",102,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
206437,2,"R",96442,"R",321494,"R",167,"R",3936,"R",48425,"R",623,"R",115404,"R",101001,"R",485490,"R",586491,"R",6686,"R",20747,"R",27433,1,"R",1459,"R",1495,"R",0,"R",303630,1,"R",84872,"R",32232,"R",204655,"R",361,"R",237248,"R",1092,"R",39589,"R",40681,"R",666431,581559
206446,2,"R",10302,"R",280833,"R",150,"R",492,"R",128468,"R",0,"R",29508,"R",10794,"R",438959,"R",449753,"R",2908,"R",543,"R",3451,1,"R",333,"R",738,"R",0,"R",87642,1,"R",25870,"R",2000,"R",16210,"R",0,"R",18210,"R",0,"R",21932,"R",21932,"R",153654,127784
206491,2,"R",47046,"R",170415,"R",112,"R",351,"R",3004,"R",142,"R",30669,"R",47539,"R",204200,"R",251739,"R",92,"R",1612,"R",1704,1,"R",0,"R",0,"R",0,"R",54498,1,"R",13648,"R",216,"R",66570,"R",1126,"R",67912,"R",0,"R",0,"R",0,"R",136058,122410
206507,2,"R",73144,"R",354401,"R",120,"R",1561,"R",7394,"R",563,"R",89827,"R",75268,"R",451742,"R",527010,"R",2859,"R",7907,"R",10766,1,"R",1389,"R",1711,"R",0,"R",243268,2,"Z",0,"R",29581,"R",83956,"R",0,"R",113537,"R",960,"R",51823,"R",52783,"R",409588,409588
206516,2,"R",39379,"R",368926,"R",197,"R",51,"R",9342,"R",356,"R",104822,"R",39786,"R",483287,"R",523073,"R",1924,"R",1349,"R",3273,1,"R",45,"R",22,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
206525,2,"R",306190,"R",138780,"R",201,"R",38765,"R",2025,"R",1594,"R",141006,"R",346549,"R",282012,"R",628561,"R",9435,"R",9454,"R",18889,1,"R",3902,"R",3164,"R",0,"R",635684,1,"R",111555,"R",68623,"R",523756,"R",6712,"R",599091,"R",5728,"R",117609,"R",123337,"R",1469667,1358112
206589,2,"R",455371,"R",405983,"R",378,"R",9162,"R",989402,"R",2406,"R",104026,"R",466939,"R",1499789,"R",1966728,"R",12569,"R",373009,"R",385578,1,"R",6568,"R",7160,"R",1,"R",1126989,1,"R",273088,"R",284406,"R",963395,"R",27687,"R",1275488,"R",5657,"R",132316,"R",137973,"R",2813538,2540450
206604,2,"R",828397,"R",473080,"R",74,"R",16300,"R",37846,"R",356,"R",55916,"R",845053,"R",566916,"R",1411969,"R",45982,"R",202068,"R",248050,1,"R",24382,"R",24648,"R",1,"R",2477575,1,"R",828397,"R",401423,"R",3250240,"R",31123,"R",3682786,"R",13085,"R",567249,"R",580334,"R",7569092,6740695
206613,2,"R",2400,"R",0,"R",133,"R",1011,"R",1,"Z",0,"Z",0,"R",3411,"R",134,"R",3545,"R",173,"R",450,"R",623,1,"R",81,"R",1045,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
206622,2,"R",206204,"R",461704,"R",306,"R",7059,"R",33755,"R",1496,"R",125085,"R",214759,"R",620850,"R",835609,"R",21971,"R",113047,"R",135018,1,"R",5827,"R",12066,"R",0,"R",1022755,1,"R",323425,"R",122415,"R",953989,"R",1179,"R",1077583,"R",2057,"R",195590,"R",197647,"R",2621410,2297985
206695,2,"R",565193,"R",291278,"R",262,"R",102907,"R",197406,"R",7126,"R",46162,"R",675226,"R",535108,"R",1210334,"R",44400,"R",27266,"R",71666,1,"R",565,"R",1242,"R",1,"R",1096808,1,"R",380871,"R",125651,"R",952671,"R",5187,"R",1083509,"R",8958,"R",316861,"R",325819,"R",2887007,2506136
206817,2,"R",30000,"R",5000,"R",40,"R",30,"R",3000,"R",0,"R",0,"R",30030,"R",8040,"R",38070,"R",40,"R",3000,"R",3040,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
206835,2,"R",55383,"R",35542,"R",50,"R",1088,"R",0,"R",35,"R",2,"R",56506,"R",35594,"R",92100,"R",8613,"R",100,"R",8713,1,"R",0,"R",64,"R",0,"R",90668,1,"R",32478,"R",4825,"R",80320,"R",0,"R",85145,"R",0,"R",9088,"R",9088,"R",217379,184901
206862,2,"R",83997,"R",83997,"R",84,"R",96493,"R",96493,"R",95,"R",95,"R",180585,"R",180669,"R",361254,"R",14000,"R",45000,"R",59000,1,"R",167,"R",631,"R",1,"R",239864,2,"Z",0,"R",9934,"R",1000,"R",51000,"R",61934,"R",0,"R",12565,"R",12565,"R",314363,314363
206914,2,"R",88753,"R",159646,"R",70,"R",8636,"R",29896,"R",2000,"R",46664,"R",99389,"R",236276,"R",335665,"R",21554,"R",9798,"R",31352,1,"R",725,"R",312,"R",0,"R",400293,1,"R",143743,"R",89144,"R",256920,"R",87646,"R",433710,"R",2048,"R",159277,"R",161325,"R",1139071,995328
206923,2,"R",18786,"R",4942,"R",50,"R",389,"R",31360,"R",0,"R",0,"R",19175,"R",36352,"R",55527,"R",2500,"R",3900,"R",6400,1,"R",98,"R",38,"R",1,"R",99361,1,"R",32152,"R",19685,"R",36161,"R",1556,"R",57402,"R",0,"R",14482,"R",14482,"R",203397,171245
206941,2,"R",465956,"R",752456,"R",263,"R",134355,"R",290699,"R",23274,"R",130952,"R",623585,"R",1174370,"R",1797955,"R",28883,"R",148014,"R",176897,1,"R",3794,"R",5929,"R",0,"R",1703096,1,"R",634741,"R",210196,"R",1890600,"R",0,"R",2100796,"R",10134,"R",737130,"R",747264,"R",5185897,4551156
206996,2,"R",24766,"R",44600,"R",82,"R",3993,"R",32388,"R",59,"R",49435,"R",28818,"R",126505,"R",155323,"R",2279,"R",252826,"R",255105,1,"R",63,"R",56,"R",1,"R",122998,1,"R",58293,"R",1228,"R",90968,"R",7551,"R",99747,"R",0,"R",9797,"R",9797,"R",290835,232542
207041,2,"R",165910,"R",28528,"R",73,"R",347346,"R",25,"R",52310,"R",2647,"R",565566,"R",31273,"R",596839,"R",8918,"R",1328,"R",10246,1,"R",610,"R",1706,"R",0,"R",526619,1,"R",219219,"R",49620,"R",368592,"R",5629,"R",423841,"R",5000,"R",153375,"R",158375,"R",1328054,1108835
207050,2,"R",46582,"R",52,"R",30,"R",1298,"R",0,"R",71,"R",3,"R",47951,"R",85,"R",48036,"R",28452,"R",2127,"R",30579,1,"R",5,"R",20,"R",1,"R",95976,1,"R",21284,"R",16959,"R",19067,"R",1662,"R",37688,"R",48,"R",2970,"R",3018,"R",157966,136682
207069,2,"R",13358,"R",1555,"R",25,"R",1079,"R",23946,"R",22453,"R",0,"R",36890,"R",25526,"R",62416,"R",35840,"R",27283,"R",63123,1,"R",32,"R",61,"R",0,"R",72800,1,"R",36512,"R",4331,"R",13971,"R",20953,"R",39255,"R",0,"R",750,"R",750,"R",149317,112805
207157,2,"R",34532,"R",392,"R",40,"R",591,"R",0,"R",38,"R",0,"R",35161,"R",432,"R",35593,"R",139,"R",19,"R",158,1,"R",0,"R",2,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
207209,2,"R",44321,"R",187233,"R",58,"R",655,"R",35206,"R",111,"R",35413,"R",45087,"R",257910,"R",302997,"R",3462,"R",1169,"R",4631,1,"R",148,"R",103,"R",3,"R",328369,2,"Z",0,"R",6355,"R",417009,"R",489,"R",423853,"R",0,"R",219552,"R",219552,"R",971774,971774
207236,2,"R",15496,"R",185,"R",40,"R",677,"R",5595,"R",0,"R",0,"R",16173,"R",5820,"R",21993,"R",239,"R",5,"R",244,1,"R",0,"R",33,"R",0,"R",94992,1,"R",37996,"R",3254,"R",4667,"R",15085,"R",23006,"R",0,"R",0,"R",0,"R",155994,117998
207254,2,"R",8682,"R",0,"R",35,"R",2557,"R",0,"R",44,"R",5,"R",11283,"R",40,"R",11323,"R",1997,"R",1997,"R",3994,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
207263,2,"R",347301,"R",64437,"R",143,"R",90824,"R",287,"R",12527,"R",92125,"R",450652,"R",156992,"R",607644,"R",13797,"R",2600,"R",16397,1,"R",1700,"R",2059,"R",1,"R",1037191,1,"R",447379,"R",197991,"R",590972,"R",0,"R",788963,"R",10700,"R",191424,"R",202124,"R",2475657,2028278
207281,2,"R",41258,"R",0,"R",3,"R",2625,"R",0,"R",145,"R",0,"R",44028,"R",3,"R",44031,"R",621,"R",97,"R",718,1,"R",16,"R",67,"R",1,"R",154320,1,"R",58435,"R",3145,"R",60852,"R",11864,"R",75861,"R",0,"R",10788,"R",10788,"R",299404,240969
207290,2,"R",80733,"R",369,"R",4,"R",1120,"R",5,"R",127,"R",0,"R",81980,"R",378,"R",82358,"R",3491,"R",47,"R",3538,1,"R",11,"R",61,"R",0,"R",108045,1,"R",43897,"R",58642,"R",790,"R",0,"R",59432,"R",11721,"R",2971,"R",14692,"R",226066,182169
207306,2,"R",91123,"R",213917,"R",45,"R",1763,"R",0,"R",23390,"R",6,"R",116276,"R",213968,"R",330244,"R",3374,"R",2933,"R",6307,1,"R",45,"R",267,"R",0,"R",235478,1,"R",92851,"R",1046,"R",81298,"R",55085,"R",137429,"R",0,"R",1035,"R",1035,"R",466793,373942
207315,2,"R",5564,"R",4881,"R",22,"R",1676,"R",574,"R",21,"R",9888,"R",7261,"R",15365,"R",22626,"R",2009,"R",11932,"R",13941,1,"R",321,"R",443,"R",0,"R",478036,1,"R",146045,"R",15000,"R",491081,"R",0,"R",506081,"R",0,"R",0,"R",0,"R",1130162,984117
207324,2,"R",108575,"R",66843,"R",76,"R",3546,"R",2756,"R",1241,"R",42377,"R",113362,"R",112052,"R",225414,"R",6858,"R",4801,"R",11659,1,"R",438,"R",1127,"R",0,"R",328062,1,"R",35849,"R",5520,"R",166526,"R",0,"R",172046,"R",3997,"R",59719,"R",63716,"R",599673,563824
207342,2,"R",105551,"R",41619,"R",185,"R",6539,"R",0,"R",5519,"R",28229,"R",117609,"R",70033,"R",187642,"R",673,"R",224200,"R",224873,1,"R",3727,"R",2418,"R",0,"R",1155080,1,"R",332706,"R",126184,"R",2709927,"R",109514,"R",2945625,"R",0,"R",318121,"R",318121,"R",4751532,4418826
207351,2,"R",17860,"R",2265,"R",30182,"R",271,"R",0,"R",12246,"R",175,"R",30377,"R",32622,"R",62999,"R",9386,"R",204923,"R",214309,1,"R",97,"R",109,"R",0,"R",146016,1,"R",60451,"R",17859,"R",6013,"R",271,"R",24143,"R",0,"R",8254,"R",8254,"R",238864,178413
207388,2,"R",2622590,"R",1807330,"R",638,"R",53904,"Z",0,"R",65016,"R",901823,"R",2741510,"R",2709791,"R",5451301,"R",329572,"R",440089,"R",769661,1,"R",35638,"R",8817,"R",4,"R",6388109,1,"R",2005118,"R",393411,"R",7314024,"R",124033,"R",7831468,"R",60589,"R",3136580,"R",3197169,"R",19421864,17416746
207397,2,"R",19041,"R",245510,"R",75,"R",830,"R",0,"R",229,"R",0,"R",20100,"R",245585,"R",265685,"R",3468,"R",58964,"R",62432,1,"R",116,"R",84,"R",0,"R",201921,1,"R",81169,"R",4447,"R",131636,"R",6881,"R",142964,"R",1328,"R",9714,"R",11042,"R",437096,355927
207403,2,"R",129411,"R",99115,"R",64,"R",10254,"R",945,"R",79226,"R",158993,"R",218891,"R",259117,"R",478008,"R",12452,"R",51238,"R",63690,1,"R",595,"R",1743,"R",0,"R",386370,1,"R",78215,"R",15875,"R",243590,"R",17082,"R",276547,"R",1348,"R",8893,"R",10241,"R",751373,673158
207449,2,"R",75441,"R",18376,"R",43,"R",3926,"R",29343,"R",100,"R",12430,"R",79467,"R",60192,"R",139659,"R",26839,"R",3395,"R",30234,1,"R",630,"R",814,"R",0,"R",459076,1,"R",198883,"R",96484,"R",68682,"R",195,"R",165361,"R",0,"R",101155,"R",101155,"R",924475,725592
207458,2,"R",248014,"R",395932,"R",133,"R",63223,"Z",0,"R",11652,"R",148578,"R",322889,"R",544643,"R",867532,"R",11526,"R",51956,"R",63482,1,"R",1311,"R",2465,"R",2,"R",1041051,1,"R",214934,"R",93904,"R",251159,"R",8409,"R",353472,"R",6146,"R",305206,"R",311352,"R",1920809,1705875
207500,2,"R",4312631,"R",1381213,"R",318,"R",3635818,"Z",0,"R",71252,"R",100138,"R",8019701,"R",1481669,"R",9501370,"R",79836,"R",1411948,"R",1491784,1,"R",12551,"R",10166,"R",3,"R",6898654,2,"Z",0,"R",1055340,"R",8964106,"R",626580,"R",10646026,"R",0,"R",2855444,"R",2855444,"R",20400124,20400124
207564,2,"R",11256,"R",150130,"R",77,"R",1629,"R",99044,"R",118,"R",81250,"R",13003,"R",330501,"R",343504,"R",4764,"R",13448,"R",18212,1,"R",107,"R",202,"R",0,"R",162671,1,"R",60427,"R",16708,"R",127522,"R",5238,"R",149468,"R",0,"R",108253,"R",108253,"R",480819,420392
207582,2,"R",233898,"R",203915,"R",160,"R",36408,"R",19,"R",4686,"R",42100,"R",274992,"R",246194,"R",521186,"R",15023,"R",362739,"R",377762,1,"R",2520,"R",1283,"R",0,"R",865707,2,"Z",0,"R",132748,"R",397596,"R",550,"R",530894,"R",2254,"R",112331,"R",114585,"R",1511186,1511186
