UNITID,LCOLELYN,XLPBOOKS,LPBOOKS,XLEBOOKS,LEBOOKS,XLEDATAB,LEDATAB,XLPMEDIA,LPMEDIA,XLEMEDIA,LEMEDIA,XLPSERIA,LPSERIA,XLESERIA,LESERIA,XLPCOLLC,LPCLLCT,XLECOLLC,LECLLCT,XLTCLLCT,LTCLLCT,XLPCRCLT,LPCRCLT,XLECRCLT,LECRCLT,XLTCRCLT,LTCRCLT,LILLDYN,XLILLDPR,LILLDPR,XLILLDRC,LILLDRC,XLBRANCH,LBRANCH,XSALWAG,LSALWAG,LFRNGBYN,XLFRNGBN,LFRNGBN,XLEXMSBB,LEXMSBB,XLEXMSCS,LEXMSCS,XLEXMSOT,LEXMSOT,XLEXMSTL,LEXMSTL,XLEXOMPS,LEXOMPS,XLEXOMOT,LEXOMOT,XLEXOMTL,LEXOMTL,XLEXPTOT,LEXPTOT,LSWMSOM 
383996,2,"R",3400,"R",120000,"R",17,"R",400,"R",6400,"R",33,"R",0,"R",3833,"R",126417,"R",130250,"R",55,"R",2000,"R",2055,1,"R",0,"R",43,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
384254,2,"R",11113,"R",346154,"R",15,"R",909,"R",1112,"R",40,"R",0,"R",12062,"R",347281,"R",359343,"R",2883,"R",163674,"R",166557,1,"R",66,"R",341,"R",1,"R",91000,2,"Z",0,"R",3000,"R",60000,"R",0,"R",63000,"R",0,"R",6000,"R",6000,"R",160000,160000
384306,2,"R",2034,"Z",0,"R",1,"R",69,"Z",0,"R",0,"Z",0,"R",2103,"R",1,"R",2104,"R",329,"R",136,"R",465,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
384333,2,"R",28580,"Z",0,"R",72,"R",3017,"R",0,"R",34,"R",0,"R",31631,"R",72,"R",31703,"R",15205,"R",9000,"R",24205,1,"R",137,"R",81,"R",0,"R",577028,1,"R",169791,"R",43196,"R",139095,"R",0,"R",182291,"R",0,"R",6,"R",6,"R",929116,759325
384342,2,"R",19123,"R",0,"R",13,"R",2809,"R",0,"R",4,"R",0,"R",21936,"R",13,"R",21949,"R",9645,"R",0,"R",9645,1,"R",1629,"R",2812,"R",0,"R",267080,2,"Z",0,"R",23698,"R",30755,"R",12820,"R",67273,"R",0,"R",15092,"R",15092,"R",349445,349445
384412,2,"R",4500,"R",0,"R",4,"R",1,"R",1,"R",20,"R",5,"R",4521,"R",10,"R",4531,"R",300,"R",1600,"R",1900,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
384421,2,"R",10500,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10500,"R",0,"R",10500,"R",0,"R",0,"R",0,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
385503,2,"R",630,"R",174057,"R",111,"R",27,"R",0,"R",27,"R",0,"R",684,"R",174168,"R",174852,"R",1,"R",52,"R",53,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
385619,2,"R",23534,"R",1872752,"R",168,"R",2177,"R",0,"R",18,"R",60856,"R",25729,"R",1933776,"R",1959505,"R",3522,"R",2462699,"R",2466221,1,"R",74,"R",68,"R",4,"R",151431,2,"Z",0,"R",10609,"R",37075,"R",0,"R",47684,"R",0,"R",0,"R",0,"R",199115,199115
386472,2,"R",497,"R",37751,"R",110,"R",73,"R",46413,"R",0,"R",61410,"R",570,"R",145684,"R",146254,"R",23,"R",44119,"R",44142,1,"R",0,"R",3,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
387925,1,"A",,"R",1000000,"R",20000,"A",,"R",500000,"A",,"Z",0,"A",,"R",1520000,"R",1520000,"A",,"R",340,"R",340,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
388043,2,"R",6234,"R",18624,"R",24,"R",227,"R",0,"R",0,"R",0,"R",6461,"R",18648,"R",25109,"R",10,"R",235,"R",245,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
388520,2,"R",50901,"R",235699,"R",12,"R",2475,"R",1,"R",323,"R",12364,"R",53699,"R",248076,"R",301775,"R",9124,"R",125689,"R",134813,1,"R",0,"R",1,"R",0,"R",199084,1,"R",30037,"R",23237,"R",33754,"R",0,"R",56991,"R",0,"R",9411,"R",9411,"R",295523,265486
389727,2,"R",876,"R",180285,"R",124,"R",6,"R",43067,"R",11,"R",113420,"R",893,"R",336896,"R",337789,"R",75,"R",74,"R",149,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
390701,2,"R",650,"R",172690,"R",2,"R",103,"R",0,"R",39,"Z",0,"R",792,"R",172692,"R",173484,"R",290,"R",90,"R",380,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
392257,2,"R",1914,"R",31878,"R",3,"R",18,"R",40573,"R",8,"R",2812,"R",1940,"R",75266,"R",77206,"R",300,"R",2600,"R",2900,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
392840,2,"R",19324,"R",1478,"R",3,"R",2556,"R",2502,"R",44,"Z",0,"R",21924,"R",3983,"R",25907,"R",3566,"R",2000,"R",5566,1,"R",5,"R",5,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
395362,2,"R",13606,"R",64439,"R",7,"R",521,"R",0,"R",46,"R",17577,"R",14173,"R",82023,"R",96196,"R",9670,"R",70549,"R",80219,2,"A",,"A",,"R",0,"R",248473,1,"R",77957,"R",35335,"R",25891,"R",300,"R",61526,"R",0,"R",7985,"R",7985,"R",395941,317984
398130,2,"R",2000,"R",0,"R",3,"R",500,"R",3,"R",60,"R",0,"R",2560,"R",6,"R",2566,"R",350,"R",64344,"R",64694,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
399212,2,"R",39491,"R",14227,"R",44,"R",5625,"R",28010,"R",23,"R",295,"R",45139,"R",42576,"R",87715,"R",19991,"R",4402,"R",24393,1,"R",17,"R",12,"R",1,"R",907542,1,"R",342327,"R",83231,"R",60229,"R",29371,"R",172831,"R",0,"R",28295,"R",28295,"R",1450995,1108668
399869,2,"R",8000,"Z",0,"Z",0,"R",200,"R",100,"R",10,"R",0,"R",8210,"R",100,"R",8310,"R",500,"R",10,"R",510,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
399911,2,"R",93788,"R",291420,"R",101,"R",3869,"R",26312,"R",380,"R",55375,"R",98037,"R",373208,"R",471245,"R",11020,"R",80931,"R",91951,1,"R",856,"R",574,"R",0,"R",698973,2,"Z",0,"R",81879,"R",396763,"R",1556,"R",480198,"R",30482,"R",66922,"R",97404,"R",1276575,1276575
401223,2,"R",59284,"R",1000,"R",2805,"R",472,"R",0,"R",1800,"R",0,"R",61556,"R",3805,"R",65361,"R",3017,"R",11314,"R",14331,1,"R",22,"R",1,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
401250,2,"R",2931,"R",1,"R",1,"R",234,"R",0,"R",50,"R",9,"R",3215,"R",11,"R",3226,"R",912,"R",6,"R",918,1,"R",0,"R",11,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
402776,2,"R",4917,"R",0,"R",84,"R",65,"R",21,"R",0,"R",0,"R",4982,"R",105,"R",5087,"R",400,"R",59,"R",459,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
403469,2,"R",12266,"R",38,"R",41,"R",1114,"R",9,"R",48,"R",0,"R",13428,"R",88,"R",13516,"R",3210,"R",23204,"R",26414,1,"R",460,"R",690,"R",0,"R",68924,1,"R",22016,"R",4244,"R",3317,"R",3942,"R",11503,"R",0,"R",3101,"R",3101,"R",105544,83528
403478,2,"R",14143,"R",9,"R",28,"R",161,"R",0,"R",0,"R",0,"R",14304,"R",37,"R",14341,"R",485,"R",1,"R",486,1,"R",235,"R",161,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
403487,2,"R",19461,"R",3908,"R",45,"R",901,"R",0,"R",362,"R",0,"R",20724,"R",3953,"R",24677,"R",1804,"R",2312,"R",4116,1,"R",447,"R",214,"R",0,"R",90089,2,"Z",0,"R",0,"R",4493,"R",106,"R",4599,"R",0,"R",5972,"R",5972,"R",100660,100660
404222,2,"R",9848,"R",133,"R",3,"R",1765,"R",0,"R",287,"R",95,"R",11900,"R",231,"R",12131,"R",674,"R",875,"R",1549,1,"R",7,"R",14,"R",0,"R",98677,1,"R",29554,"R",14195,"R",65285,"R",0,"R",79480,"R",0,"R",206503,"R",206503,"R",414214,384660
404338,2,"R",2348,"R",141882,"R",131,"R",17,"R",0,"R",2033,"R",174594,"R",4398,"R",316607,"R",321005,"R",10,"R",45,"R",55,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
404365,2,"R",916,"R",46,"R",9,"R",11,"Z",0,"Z",0,"Z",0,"R",927,"R",55,"R",982,"R",32,"R",1027,"R",1059,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
404374,2,"R",959,"R",46,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"R",959,"R",55,"R",1014,"R",57,"R",1027,"R",1084,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
404383,2,"R",1059,"R",46,"R",9,"R",11,"Z",0,"Z",0,"Z",0,"R",1070,"R",55,"R",1125,"R",9,"R",1027,"R",1036,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
404426,1,"A",,"R",227,"R",12,"A",,"Z",0,"A",,"Z",0,"A",,"R",239,"R",239,"A",,"R",42535,"R",42535,2,"A",,"A",,"R",0,"R",43853,1,"R",17923,"R",0,"R",42915,"R",0,"R",42915,"R",0,"R",1044,"R",1044,"R",105735,87812
404806,2,"R",2741,"R",759,"R",26,"R",1418,"R",129598,"R",22,"R",13966,"R",4181,"R",144349,"R",148530,"R",4731,"R",21150,"R",25881,1,"R",0,"R",0,"R",0,"R",54118,2,"Z",0,"R",12530,"R",29937,"R",44992,"R",87459,"R",0,"R",6605,"R",6605,"R",148182,148182
404994,2,"R",11848,"R",473163,"R",58,"R",224,"R",0,"R",40,"R",0,"R",12112,"R",473221,"R",485333,"R",1313,"R",124819,"R",126132,2,"A",,"A",,"R",3,"R",374601,1,"R",65840,"R",66866,"R",0,"R",0,"R",66866,"R",0,"R",358579,"R",358579,"R",865886,800046
405058,2,"R",2000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2000,"R",0,"R",2000,"R",0,"R",0,"R",0,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
405854,2,"R",10300,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10300,"R",0,"R",10300,"R",230,"R",0,"R",230,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
405872,2,"R",41567,"R",153670,"R",42,"R",2179,"R",26365,"R",0,"R",0,"R",43746,"R",180077,"R",223823,"R",6486,"R",20644,"R",27130,1,"R",0,"R",45,"R",1,"R",593203,1,"R",136984,"R",29964,"R",88500,"R",3600,"R",122064,"R",0,"R",28797,"R",28797,"R",881048,744064
406547,2,"R",3205,"Z",0,"R",121,"R",310,"Z",0,"R",21,"Z",0,"R",3536,"R",121,"R",3657,"R",189,"R",3825,"R",4014,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
407328,2,"R",245,"R",37751,"R",108,"R",156,"R",46413,"R",2,"R",61410,"R",403,"R",145682,"R",146085,"R",37,"R",44119,"R",44156,1,"R",0,"R",1,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
407610,2,"R",2623,"R",0,"R",57,"R",2,"R",0,"R",0,"R",0,"R",2625,"R",57,"R",2682,"R",172,"R",6,"R",178,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
407629,2,"R",18960,"R",250,"R",28,"R",60,"R",1825,"R",150,"R",2000,"R",19170,"R",4103,"R",23273,"R",5000,"R",1200,"R",6200,1,"R",372,"R",1310,"R",3,"R",485000,2,"Z",0,"R",21150,"R",540878,"R",1280,"R",563308,"R",5590,"R",55000,"R",60590,"R",1108898,1108898
408039,2,"N",5162,"N",201346,"N",43,"N",163,"N",3321,"N",14,"N",422,"N",5339,"N",205132,"N",210471,"N",0,"N",16626,"N",16626,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
408312,2,"R",1021,"R",0,"R",27,"R",44,"R",0,"Z",0,"Z",0,"R",1065,"R",27,"R",1092,"R",86,"R",33,"R",119,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
408729,2,"R",938,"R",0,"R",0,"R",4,"R",2,"R",68,"R",0,"R",1010,"R",2,"R",1012,"R",11,"R",1,"R",12,1,"R",3,"R",11,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
408844,2,"R",21521,"R",144218,"R",32,"R",2330,"R",32,"R",0,"R",0,"R",23851,"R",144282,"R",168133,"R",12191,"R",19658,"R",31849,1,"R",0,"R",0,"R",0,"R",267826,1,"R",16149,"R",32000,"R",9000,"R",4000,"R",45000,"R",0,"R",152367,"R",152367,"R",481342,465193
409254,2,"R",18055,"R",26748,"R",31,"R",1259,"R",6949,"R",119,"R",26588,"R",19433,"R",60316,"R",79749,"R",3335,"R",1898,"R",5233,1,"R",445,"R",571,"R",0,"R",197686,1,"R",43887,"R",10328,"R",58927,"R",285,"R",69540,"R",0,"R",32175,"R",32175,"R",343288,299401
409315,2,"R",79139,"R",311279,"R",108,"R",5486,"R",25620,"R",298,"R",343700,"R",84923,"R",680707,"R",765630,"R",16958,"R",57139,"R",74097,1,"R",428,"R",517,"R",6,"R",2884607,2,"Z",0,"R",243809,"R",314394,"R",190,"R",558393,"R",0,"R",591926,"R",591926,"R",4034926,4034926
409616,2,"R",31337,"R",257292,"R",110,"R",122866,"R",0,"R",1985,"R",94386,"R",156188,"R",351788,"R",507976,"R",4911,"R",2049,"R",6960,1,"R",92,"R",48,"R",0,"R",590475,2,"Z",0,"R",30207,"R",547417,"R",0,"R",577624,"R",2240,"R",88185,"R",90425,"R",1258524,1258524
409698,2,"R",78274,"R",218914,"R",64,"R",2556,"R",6900,"R",384,"R",83453,"R",81214,"R",309331,"R",390545,"R",22491,"R",264837,"R",287328,1,"R",1232,"R",3153,"R",0,"R",1185476,2,"Z",0,"R",98265,"R",460026,"R",2840,"R",561131,"R",1558,"R",120071,"R",121629,"R",1868236,1868236
410283,2,"N",1326,"N",201346,"N",43,"N",52,"N",3321,"N",14,"N",422,"N",1392,"N",205132,"N",206524,"N",155,"N",16626,"N",16781,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
410496,2,"R",1890,"R",1702,"R",45,"R",128,"R",71,"R",44,"R",0,"R",2062,"R",1818,"R",3880,"R",315,"R",325,"R",640,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
410502,2,"R",8400,"R",224962,"R",78,"R",1465,"R",39016,"R",423,"R",20680,"R",10288,"R",284736,"R",295024,"R",2007,"R",223611,"R",225618,1,"R",1,"R",0,"R",0,"R",52424,1,"R",10369,"R",10855,"R",36100,"R",89,"R",47044,"R",0,"R",0,"R",0,"R",109837,99468
412173,2,"R",612,"R",30,"R",24,"R",131,"R",92,"R",12,"R",0,"R",755,"R",146,"R",901,"R",0,"R",292,"R",292,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
412599,2,"R",885,"R",0,"R",0,"R",0,"R",0,"R",13,"R",0,"R",898,"R",0,"R",898,"R",0,"R",0,"R",0,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
413413,1,"A",,"R",190209,"R",74,"A",,"R",349,"A",,"R",67628,"A",,"R",258260,"R",258260,"A",,"R",5829541,"R",5829541,1,"R",0,"R",4641,"R",0,"R",617860,1,"R",131254,"R",84839,"R",561367,"R",193347,"R",839553,"R",0,"R",123633,"R",123633,"R",1712300,1581046
413617,2,"R",25386,"Z",0,"R",2,"R",5234,"R",0,"R",41,"R",0,"R",30661,"R",2,"R",30663,"R",14899,"R",98,"R",14997,1,"R",0,"R",227,"R",0,"R",154814,1,"R",64699,"R",24103,"R",7292,"R",5796,"R",37191,"R",0,"R",28262,"R",28262,"R",284966,220267
413626,2,"R",8820,"R",20,"R",6,"R",507,"R",0,"R",3,"R",26,"R",9330,"R",52,"R",9382,"R",1469,"R",833,"R",2302,1,"R",27,"R",108,"R",0,"R",101511,1,"R",37809,"R",3868,"R",11255,"R",17583,"R",32706,"R",0,"R",16098,"R",16098,"R",188124,150315
413680,2,"R",25,"R",50,"R",0,"R",0,"R",0,"R",0,"R",0,"R",25,"R",50,"R",75,"R",1,"R",1,"R",2,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
413802,2,"R",105,"R",0,"R",0,"R",0,"R",17,"R",0,"R",0,"R",105,"R",17,"R",122,"R",36,"R",630,"R",666,2,"A",,"A",,"R",0,"R",77522,1,"R",21706,"R",0,"R",800,"R",0,"R",800,"R",0,"R",1800,"R",1800,"R",101828,80122
414461,2,"R",4698,"R",0,"R",6,"R",751,"R",157,"R",78,"R",51,"R",5527,"R",214,"R",5741,"R",5823,"R",4037,"R",9860,1,"R",0,"R",0,"R",3,"R",135479,2,"Z",0,"R",4614,"R",1496,"R",8151,"R",14261,"R",0,"R",6563,"R",6563,"R",156303,156303
414823,2,"R",10186,"R",299312,"R",62,"R",1723,"R",22843,"R",49,"R",24802,"R",11958,"R",347019,"R",358977,"R",2565,"R",1072825,"R",1075390,1,"R",0,"R",0,"R",0,"R",206567,1,"R",73735,"R",17584,"R",54928,"R",4803,"R",77315,"R",0,"R",6295,"R",6295,"R",363912,290177
414878,2,"R",202,"R",3637,"R",8,"R",28,"R",5,"R",3,"R",850,"R",233,"R",4500,"R",4733,"R",14,"R",1461,"R",1475,1,"R",0,"R",99,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
414911,2,"R",14059,"R",12866,"R",35,"R",392,"R",2567,"R",15,"R",0,"R",14466,"R",15468,"R",29934,"R",1534,"R",7432,"R",8966,1,"R",61,"R",25,"R",0,"R",121932,1,"R",56633,"R",19900,"R",88000,"R",0,"R",107900,"R",0,"R",1500,"R",1500,"R",287965,231332
414966,2,"R",80914,"R",1398,"R",50,"R",5908,"R",57,"R",767,"R",36574,"R",87589,"R",38079,"R",125668,"R",2391,"R",630,"R",3021,1,"R",168,"R",494,"R",0,"R",185668,1,"R",70510,"R",31702,"R",80838,"R",0,"R",112540,"R",2240,"R",36298,"R",38538,"R",407256,336746
416801,2,"R",18137,"R",149539,"R",88,"R",564,"R",0,"R",431,"R",11700,"R",19132,"R",161327,"R",180459,"R",923,"R",265093,"R",266016,1,"R",3489,"R",3428,"R",0,"R",1195873,1,"R",331003,"R",19538,"R",2060225,"R",33658,"R",2113421,"R",10584,"R",453081,"R",463665,"R",4103962,3772959
417327,2,"R",861,"Z",0,"R",121,"R",22,"Z",0,"R",7,"Z",0,"R",890,"R",121,"R",1011,"R",170,"R",2774,"R",2944,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
417734,1,"A",,"R",11,"R",2,"A",,"R",685,"A",,"R",3174,"A",,"R",3872,"R",3872,"A",,"R",7618,"R",7618,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
417752,2,"R",12741,"R",4814,"R",15,"R",54,"R",1217,"R",0,"R",0,"R",12795,"R",6046,"R",18841,"R",115,"R",2793,"R",2908,1,"R",1,"R",1,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
418126,2,"R",6132,"R",35,"R",0,"R",520,"R",15,"R",10,"R",7,"R",6662,"R",57,"R",6719,"R",6000,"R",50,"R",6050,2,"A",,"A",,"R",1,"R",70000,1,"R",13200,"R",10200,"R",7000,"R",6500,"R",23700,"R",96200,"R",16800,"R",113000,"R",219900,206700
419341,2,"R",1823,"R",3,"R",1,"R",30,"Z",0,"R",0,"Z",0,"R",1853,"R",4,"R",1857,"R",42,"R",2,"R",44,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
419457,2,"R",6641,"R",2168968,"R",79,"R",1098,"R",67084,"R",0,"R",50562,"R",7739,"R",2286693,"R",2294432,"R",340,"R",1027760,"R",1028100,1,"R",471,"R",1300,"R",0,"R",72088,1,"R",16710,"R",0,"R",23794,"R",3456,"R",27250,"R",0,"R",422,"R",422,"R",116470,99760
420024,2,"R",2963,"R",150430,"R",47,"R",33,"R",6204,"R",0,"R",65494,"R",2996,"R",222175,"R",225171,"R",1206,"R",2979,"R",4185,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
420103,1,"A",,"R",1000000,"R",20000,"A",,"R",500000,"A",,"R",0,"A",,"R",1520000,"R",1520000,"A",,"R",270,"R",270,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
420246,2,"R",5100,"R",370,"R",15,"R",200,"R",700,"R",36,"R",1200,"R",5336,"R",2285,"R",7621,"R",2836,"R",28370,"R",31206,1,"R",280,"R",1272,"R",0,"R",103000,1,"R",20000,"R",6000,"R",145000,"R",2000,"R",153000,"R",500,"R",2000,"R",2500,"R",278500,258500
420307,2,"R",3509,"R",180285,"R",124,"R",18,"R",43067,"R",46,"R",113420,"R",3573,"R",336896,"R",340469,"R",458,"R",315,"R",773,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
420316,2,"R",3306,"R",180285,"R",119,"R",27,"R",43067,"R",40,"R",113420,"R",3373,"R",336891,"R",340264,"R",82,"R",171,"R",253,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
420325,2,"R",15000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15000,"R",0,"R",15000,"R",0,"R",0,"R",0,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
420398,2,"R",21881,"R",632681,"R",141,"R",7320,"R",601894,"R",39,"R",137317,"R",29240,"R",1372033,"R",1401273,"R",10777,"R",242374,"R",253151,1,"R",43,"R",59,"R",0,"R",714848,2,"Z",0,"R",15000,"R",354123,"R",1000,"R",370123,"R",0,"R",22900,"R",22900,"R",1107871,1107871
420431,2,"R",39136,"R",570250,"R",277,"R",2839,"R",4496,"R",103,"R",56015,"R",42078,"R",631038,"R",673116,"R",3701,"R",2608,"R",6309,1,"R",21,"R",62,"R",3,"R",185723,1,"R",53132,"R",35972,"R",6471,"R",0,"R",42443,"R",0,"R",21741,"R",21741,"R",303039,249907
420440,2,"R",14336,"R",100,"R",29,"R",1630,"R",0,"R",6,"R",0,"R",15972,"R",129,"R",16101,"R",7039,"R",100,"R",7139,1,"R",1901,"R",333,"R",0,"R",131428,1,"R",76972,"R",17276,"R",26484,"R",0,"R",43760,"R",0,"R",4971,"R",4971,"R",257131,180159
420538,2,"R",18590,"R",275851,"R",22,"R",2347,"R",26701,"R",96,"R",30137,"R",21033,"R",332711,"R",353744,"R",6977,"R",1244,"R",8221,1,"R",0,"R",5,"R",0,"R",154076,2,"Z",0,"R",12000,"R",50033,"R",0,"R",62033,"R",0,"R",9178,"R",9178,"R",225287,225287
420556,2,"R",19037,"R",38,"R",21,"R",2349,"R",0,"R",21,"R",0,"R",21407,"R",59,"R",21466,"R",3457,"R",756,"R",4213,1,"R",1185,"R",382,"R",1,"R",100196,1,"R",62864,"R",5958,"R",19941,"R",14594,"R",40493,"R",0,"R",33441,"R",33441,"R",236994,174130
420705,2,"R",44230,"R",4815,"R",3000,"R",0,"R",5000,"R",0,"Z",0,"R",44230,"R",12815,"R",57045,"R",5,"R",614,"R",619,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
420723,2,"R",3696,"R",2,"R",45,"R",628,"R",0,"R",1216,"R",0,"R",5540,"R",47,"R",5587,"R",525,"R",6431,"R",6956,1,"R",54,"R",120,"R",0,"R",77805,1,"R",38799,"R",9314,"R",11837,"R",0,"R",21151,"R",0,"R",5549,"R",5549,"R",143304,104505
420866,2,"R",1865,"R",2168968,"R",79,"R",350,"R",67084,"R",0,"R",50562,"R",2215,"R",2286693,"R",2288908,"R",292,"R",1027760,"R",1028052,1,"R",471,"R",416,"R",0,"R",81477,1,"R",17310,"R",267,"R",8439,"R",2079,"R",10785,"R",0,"R",0,"R",0,"R",109572,92262
421513,2,"R",24000,"R",123908,"R",0,"R",233,"R",0,"R",0,"R",0,"R",24233,"R",123908,"R",148141,"R",80,"R",153,"R",233,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
421708,1,"A",,"R",148350,"R",5,"A",,"R",809,"A",,"R",28531,"A",,"R",177695,"R",177695,"A",,"R",852,"R",852,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
421832,2,"R",10010,"R",50061,"R",18,"R",2729,"R",0,"R",57,"R",27387,"R",12796,"R",77466,"R",90262,"R",5738,"R",1316,"R",7054,2,"A",,"A",,"R",1,"R",69136,2,"Z",0,"R",6800,"R",45334,"R",3580,"R",55714,"R",0,"R",0,"R",0,"R",124850,124850
421841,2,"R",2879,"Z",0,"Z",0,"R",388,"Z",0,"R",0,"Z",0,"R",3267,"R",0,"R",3267,"R",181,"R",0,"R",181,1,"R",1,"R",2,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
421878,2,"R",9100,"R",131000,"R",2,"R",200,"R",1500,"R",4,"R",1550,"R",9304,"R",134052,"R",143356,"R",3540,"R",5,"R",3545,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
