id,run_id,dyad_id,model_id,score,last_updated_date
10045356,41,8261568,5,1.0,1/25/2024 9:10:16 AM
10045362,41,8261572,2,0.493,1/25/2024 9:10:16 AM
10045363,41,8261572,3,0.996,1/25/2024 9:10:16 AM
10045364,41,8261572,4,1.0,1/25/2024 9:10:16 AM
10045365,41,8261572,5,1.0,1/25/2024 9:10:16 AM
10045369,41,8261576,2,0.554,1/25/2024 9:10:16 AM
10045371,41,8261578,5,1.0,1/25/2024 9:10:16 AM
10045372,41,8261579,5,1.0,1/25/2024 9:10:16 AM
10045374,41,8261581,5,1.0,1/25/2024 9:10:16 AM
10045375,41,8261582,5,1.0,1/25/2024 9:10:16 AM
10045376,41,8261583,5,1.0,1/25/2024 9:10:16 AM
10045380,41,8261586,5,1.0,1/25/2024 9:10:16 AM
10045381,41,8261587,5,1.0,1/25/2024 9:10:16 AM
10045383,41,8261589,5,1.0,1/25/2024 9:10:16 AM
10045384,41,8261590,3,0.997,1/25/2024 9:10:16 AM
10045385,41,8261590,4,0.564,1/25/2024 9:10:16 AM
10045388,41,8261593,2,0.568,1/25/2024 9:10:16 AM
10045389,41,8261593,3,1.0,1/25/2024 9:10:16 AM
10045390,41,8261593,4,1.0,1/25/2024 9:10:16 AM
10045394,41,8261597,5,1.0,1/25/2024 9:10:16 AM
10045395,41,8261598,5,1.0,1/25/2024 9:10:16 AM
10045396,41,8261599,5,1.0,1/25/2024 9:10:16 AM
10045398,41,8261601,5,1.0,1/25/2024 9:10:16 AM
10045399,41,8261602,5,1.0,1/25/2024 9:10:16 AM
10045400,41,8261603,5,1.0,1/25/2024 9:10:16 AM
10045402,41,8261605,5,1.0,1/25/2024 9:10:16 AM
10045403,41,8261606,5,1.0,1/25/2024 9:10:16 AM
10045405,41,8261608,2,0.615,1/25/2024 9:10:16 AM
10045406,41,8261608,3,0.998,1/25/2024 9:10:16 AM
10045407,41,8261608,4,1.0,1/25/2024 9:10:16 AM
10045411,41,8261611,2,0.6,1/25/2024 9:10:16 AM
10045412,41,8261611,3,0.996,1/25/2024 9:10:16 AM
10045413,41,8261611,4,1.0,1/25/2024 9:10:16 AM
10045415,41,8261613,2,0.6,1/25/2024 9:10:16 AM
10045416,41,8261613,3,0.996,1/25/2024 9:10:16 AM
10045417,41,8261613,4,1.0,1/25/2024 9:10:16 AM
10045418,41,8261613,5,1.0,1/25/2024 9:10:16 AM
10045419,41,8261614,5,1.0,1/25/2024 9:10:16 AM
10045420,41,8261615,5,1.0,1/25/2024 9:10:16 AM
10045423,41,8261617,5,1.0,1/25/2024 9:10:16 AM
10045427,41,8261620,5,1.0,1/25/2024 9:10:16 AM
10045429,41,8261622,2,0.47,1/25/2024 9:10:16 AM
10045430,41,8261622,3,0.996,1/25/2024 9:10:16 AM
10045431,41,8261622,5,1.0,1/25/2024 9:10:16 AM
10045432,41,8261623,2,0.47,1/25/2024 9:10:16 AM
10045433,41,8261623,3,0.996,1/25/2024 9:10:16 AM
10045434,41,8261623,5,1.0,1/25/2024 9:10:16 AM
10045435,41,8261624,5,1.0,1/25/2024 9:10:16 AM
10045438,41,8261626,5,1.0,1/25/2024 9:10:16 AM
10045439,41,8261627,5,1.0,1/25/2024 9:10:16 AM
10045440,41,8261628,2,0.636,1/25/2024 9:10:16 AM
10045441,41,8261628,4,0.091,1/25/2024 9:10:16 AM
10045448,41,8261632,5,1.0,1/25/2024 9:10:16 AM
10045453,41,8261635,5,1.0,1/25/2024 9:10:16 AM
10045454,41,8261636,5,1.0,1/25/2024 9:10:16 AM
10045455,41,8261637,2,0.573,1/25/2024 9:10:16 AM
10045456,41,8261637,3,0.996,1/25/2024 9:10:16 AM
10045457,41,8261637,4,1.0,1/25/2024 9:10:16 AM
10045458,41,8261637,5,1.0,1/25/2024 9:10:16 AM
10045459,41,8261638,5,1.0,1/25/2024 9:10:16 AM
10045460,41,8261639,5,1.0,1/25/2024 9:10:16 AM
10045461,41,8261640,5,1.0,1/25/2024 9:10:16 AM
10045465,41,8261643,5,1.0,1/25/2024 9:10:16 AM
10045466,41,8261644,5,1.0,1/25/2024 9:10:16 AM
10045469,41,8261647,2,0.732,1/25/2024 9:10:16 AM
10045470,41,8261647,3,0.997,1/25/2024 9:10:16 AM
10045471,41,8261647,4,0.569,1/25/2024 9:10:16 AM
10045472,41,8261648,3,1.0,1/25/2024 9:10:16 AM
10045473,41,8261648,4,0.25,1/25/2024 9:10:16 AM
10045474,41,8261648,5,1.0,1/25/2024 9:10:16 AM
10045475,41,8261649,5,1.0,1/25/2024 9:10:16 AM
10045480,41,8261653,2,0.577,1/25/2024 9:10:16 AM
10045481,41,8261653,3,0.996,1/25/2024 9:10:16 AM
10045482,41,8261653,4,1.0,1/25/2024 9:10:16 AM
10045483,41,8261653,5,1.0,1/25/2024 9:10:16 AM
10045484,41,8261654,5,1.0,1/25/2024 9:10:16 AM
10045485,41,8261655,5,1.0,1/25/2024 9:10:16 AM
10045486,41,8261656,3,0.834,1/25/2024 9:10:16 AM
10045487,41,8261657,5,1.0,1/25/2024 9:10:16 AM
10045488,41,8261658,5,1.0,1/25/2024 9:10:16 AM
10045489,41,8261659,5,1.0,1/25/2024 9:10:16 AM
10045490,41,8261660,5,1.0,1/25/2024 9:10:16 AM
10045491,41,8261661,5,1.0,1/25/2024 9:10:16 AM
10045492,41,8261662,5,1.0,1/25/2024 9:10:16 AM
10045497,41,8261665,5,1.0,1/25/2024 9:10:16 AM
10045498,41,8261666,5,1.0,1/25/2024 9:10:16 AM
10045500,41,8261668,2,0.622,1/25/2024 9:10:16 AM
10045502,41,8261670,5,1.0,1/25/2024 9:10:16 AM
10045504,41,8261672,2,0.503,1/25/2024 9:10:16 AM
10045505,41,8261672,3,0.996,1/25/2024 9:10:16 AM
10045506,41,8261672,5,1.0,1/25/2024 9:10:16 AM
10045510,41,8261676,5,1.0,1/25/2024 9:10:16 AM
10045514,41,8261678,5,1.0,1/25/2024 9:10:16 AM
10045515,41,8261679,5,1.0,1/25/2024 9:10:16 AM
10045516,41,8261680,5,1.0,1/25/2024 9:10:16 AM
10045522,41,8261683,2,0.523,1/25/2024 9:10:16 AM
10045523,41,8261683,3,0.884,1/25/2024 9:10:16 AM
10045524,41,8261683,4,0.044,1/25/2024 9:10:16 AM
10045529,41,8261686,2,0.47,1/25/2024 9:10:16 AM
10045530,41,8261686,3,0.996,1/25/2024 9:10:16 AM
10045531,41,8261686,5,1.0,1/25/2024 9:10:16 AM
10045545,41,8261695,5,1.0,1/25/2024 9:10:16 AM
10045548,41,8261697,3,0.996,1/25/2024 9:10:16 AM
10045549,41,8261697,4,1.0,1/25/2024 9:10:16 AM
10045550,41,8261697,5,1.0,1/25/2024 9:10:16 AM
10045551,41,8261698,2,0.47,1/25/2024 9:10:16 AM
10045552,41,8261698,3,0.996,1/25/2024 9:10:16 AM
10045553,41,8261698,5,1.0,1/25/2024 9:10:16 AM
10045554,41,8261699,5,1.0,1/25/2024 9:10:16 AM
10045555,41,8261700,5,1.0,1/25/2024 9:10:16 AM
10045559,41,8261702,5,1.0,1/25/2024 9:10:16 AM
10045562,41,8261704,5,1.0,1/25/2024 9:10:16 AM
10045564,41,8261706,4,1.0,1/25/2024 9:10:16 AM
10045569,41,8261709,5,1.0,1/25/2024 9:10:16 AM
10045573,41,8261711,2,0.717,1/25/2024 9:10:16 AM
10045574,41,8261712,5,1.0,1/25/2024 9:10:16 AM
10045578,41,8261714,2,0.6,1/25/2024 9:10:16 AM
10045579,41,8261714,3,0.996,1/25/2024 9:10:16 AM
10045580,41,8261714,5,1.0,1/25/2024 9:10:16 AM
10045589,41,8261720,5,1.0,1/25/2024 9:10:16 AM
10045590,41,8261721,5,1.0,1/25/2024 9:10:16 AM
10045591,41,8261722,2,0.503,1/25/2024 9:10:16 AM
10045592,41,8261722,3,0.996,1/25/2024 9:10:16 AM
10045593,41,8261722,4,1.0,1/25/2024 9:10:16 AM
10045594,41,8261723,5,1.0,1/25/2024 9:10:16 AM
10045595,41,8261724,5,1.0,1/25/2024 9:10:16 AM
10045596,41,8261725,2,0.727,1/25/2024 9:10:16 AM
10045597,41,8261726,5,1.0,1/25/2024 9:10:16 AM
10045598,41,8261727,5,1.0,1/25/2024 9:10:16 AM
10045601,41,8261730,5,1.0,1/25/2024 9:10:16 AM
10045602,41,8261731,5,1.0,1/25/2024 9:10:16 AM
10045607,41,8261734,5,1.0,1/25/2024 9:10:16 AM
10045611,41,8261737,2,0.573,1/25/2024 9:10:16 AM
10045612,41,8261737,3,0.996,1/25/2024 9:10:16 AM
10045613,41,8261737,4,1.0,1/25/2024 9:10:16 AM
10045614,41,8261737,5,1.0,1/25/2024 9:10:16 AM
10045615,41,8261738,5,1.0,1/25/2024 9:10:16 AM
10045618,41,8261741,5,1.0,1/25/2024 9:10:16 AM
10045619,41,8261742,5,1.0,1/25/2024 9:10:16 AM
10045624,41,8261746,5,1.0,1/25/2024 9:10:16 AM
10045625,41,8261747,5,1.0,1/25/2024 9:10:16 AM
10045634,41,8261753,5,1.0,1/25/2024 9:10:16 AM
10045636,41,8261755,3,0.996,1/25/2024 9:10:16 AM
10045637,41,8261755,4,1.0,1/25/2024 9:10:16 AM
10045638,41,8261755,5,1.0,1/25/2024 9:10:16 AM
10045639,41,8261756,5,1.0,1/25/2024 9:10:16 AM
10045643,41,8261760,3,0.996,1/25/2024 9:10:16 AM
10045644,41,8261760,4,1.0,1/25/2024 9:10:16 AM
10045645,41,8261761,5,1.0,1/25/2024 9:10:16 AM
10045646,41,8261762,3,0.996,1/25/2024 9:10:16 AM
10045647,41,8261762,4,1.0,1/25/2024 9:10:16 AM
10045648,41,8261762,5,1.0,1/25/2024 9:10:16 AM
10045652,41,8261764,5,1.0,1/25/2024 9:10:16 AM
10045653,41,8261765,5,1.0,1/25/2024 9:10:16 AM
10045654,41,8261766,3,0.997,1/25/2024 9:10:16 AM
10045655,41,8261766,5,1.0,1/25/2024 9:10:16 AM
10045658,41,8261769,5,1.0,1/25/2024 9:10:16 AM
10045665,41,8261774,2,0.523,1/25/2024 9:10:16 AM
10045666,41,8261774,3,0.884,1/25/2024 9:10:16 AM
10045667,41,8261774,4,0.044,1/25/2024 9:10:16 AM
10045668,41,8261774,5,1.0,1/25/2024 9:10:16 AM
10045669,41,8261775,3,0.996,1/25/2024 9:10:16 AM
10045670,41,8261775,4,1.0,1/25/2024 9:10:16 AM
10045671,41,8261775,5,1.0,1/25/2024 9:10:16 AM
10045672,41,8261776,5,1.0,1/25/2024 9:10:16 AM
10045673,41,8261777,5,1.0,1/25/2024 9:10:16 AM
10045675,41,8261779,5,1.0,1/25/2024 9:10:16 AM
10045676,41,8261780,5,1.0,1/25/2024 9:10:16 AM
10045677,41,8261781,5,1.0,1/25/2024 9:10:16 AM
10045679,41,8261783,5,1.0,1/25/2024 9:10:16 AM
10045682,41,8261786,5,1.0,1/25/2024 9:10:16 AM
10045683,41,8261787,5,1.0,1/25/2024 9:10:16 AM
10045684,41,8261788,5,1.0,1/25/2024 9:10:16 AM
10045685,41,8261789,5,1.0,1/25/2024 9:10:16 AM
10045686,41,8261790,5,1.0,1/25/2024 9:10:16 AM
10045687,41,8261791,5,1.0,1/25/2024 9:10:16 AM
10045688,41,8261792,5,1.0,1/25/2024 9:10:16 AM
10045689,41,8261793,5,1.0,1/25/2024 9:10:16 AM
10045691,41,8261795,5,1.0,1/25/2024 9:10:16 AM
10045696,41,8261799,5,1.0,1/25/2024 9:10:16 AM
10045697,41,8261800,2,0.565,1/25/2024 9:10:16 AM
10045698,41,8261801,5,1.0,1/25/2024 9:10:16 AM
10045699,41,8261802,5,1.0,1/25/2024 9:10:16 AM
10045700,41,8261803,5,1.0,1/25/2024 9:10:16 AM
10045701,41,8261804,3,1.0,1/25/2024 9:10:16 AM
10045702,41,8261804,5,1.0,1/25/2024 9:10:16 AM
10045703,41,8261805,5,1.0,1/25/2024 9:10:16 AM
10045704,41,8261806,5,1.0,1/25/2024 9:10:16 AM
10045705,41,8261807,2,0.577,1/25/2024 9:10:16 AM
10045706,41,8261807,3,0.996,1/25/2024 9:10:16 AM
10045707,41,8261807,5,1.0,1/25/2024 9:10:16 AM
10045709,41,8261809,5,1.0,1/25/2024 9:10:16 AM
10045710,41,8261810,5,1.0,1/25/2024 9:10:16 AM
10045711,41,8261811,5,1.0,1/25/2024 9:10:16 AM
10045712,41,8261812,5,1.0,1/25/2024 9:10:16 AM
10045713,41,8261813,5,1.0,1/25/2024 9:10:16 AM
10045714,41,8261814,5,1.0,1/25/2024 9:10:16 AM
10045717,41,8261816,5,1.0,1/25/2024 9:10:16 AM
10045718,41,8261817,5,1.0,1/25/2024 9:10:16 AM
10045721,41,8261819,5,1.0,1/25/2024 9:10:16 AM
10045722,41,8261820,5,1.0,1/25/2024 9:10:16 AM
10045725,41,8261822,3,0.892,1/25/2024 9:10:16 AM
10045726,41,8261822,4,0.038,1/25/2024 9:10:16 AM
10045727,41,8261822,5,1.0,1/25/2024 9:10:16 AM
10045728,41,8261823,5,1.0,1/25/2024 9:10:16 AM
10045730,41,8261825,5,1.0,1/25/2024 9:10:16 AM
10045732,41,8261827,5,1.0,1/25/2024 9:10:16 AM
10045736,41,8261831,2,0.6,1/25/2024 9:10:16 AM
10045737,41,8261831,3,0.996,1/25/2024 9:10:16 AM
10045738,41,8261831,4,1.0,1/25/2024 9:10:16 AM
10045739,41,8261831,5,1.0,1/25/2024 9:10:16 AM
10045740,41,8261832,5,1.0,1/25/2024 9:10:16 AM
10045745,41,8261836,5,1.0,1/25/2024 9:10:16 AM
10045746,41,8261837,5,1.0,1/25/2024 9:10:16 AM
10045750,41,8261841,5,1.0,1/25/2024 9:10:16 AM
10045754,41,8261843,5,1.0,1/25/2024 9:10:16 AM
10045755,41,8261844,3,0.997,1/25/2024 9:10:16 AM
10045756,41,8261845,5,1.0,1/25/2024 9:10:16 AM
10045760,41,8261848,5,1.0,1/25/2024 9:10:16 AM
10045761,41,8261849,3,0.988,1/25/2024 9:10:16 AM
10045762,41,8261849,5,1.0,1/25/2024 9:10:16 AM
10045763,41,8261850,5,1.0,1/25/2024 9:10:16 AM
10045764,41,8261851,5,1.0,1/25/2024 9:10:16 AM
10045765,41,8261852,2,0.5,1/25/2024 9:10:16 AM
10045766,41,8261852,4,0.054,1/25/2024 9:10:16 AM
10045769,41,8261855,5,1.0,1/25/2024 9:10:16 AM
10045770,41,8261856,5,1.0,1/25/2024 9:10:16 AM
10045771,41,8261857,5,1.0,1/25/2024 9:10:16 AM
10045772,41,8261858,5,1.0,1/25/2024 9:10:16 AM
10045773,41,8261859,5,1.0,1/25/2024 9:10:16 AM
10045775,41,8261861,5,1.0,1/25/2024 9:10:16 AM
10045776,41,8261862,5,1.0,1/25/2024 9:10:16 AM
10045778,41,8261864,5,1.0,1/25/2024 9:10:16 AM
10045784,41,8261868,5,1.0,1/25/2024 9:10:16 AM
10045786,41,8261870,5,1.0,1/25/2024 9:10:16 AM
10045789,41,8261872,5,1.0,1/25/2024 9:10:16 AM
10045792,41,8261875,5,1.0,1/25/2024 9:10:16 AM
10045793,41,8261876,5,1.0,1/25/2024 9:10:16 AM
10045794,41,8261877,5,1.0,1/25/2024 9:10:16 AM
10045797,41,8261879,3,0.996,1/25/2024 9:10:16 AM
10045798,41,8261879,4,1.0,1/25/2024 9:10:16 AM
10045799,41,8261879,5,1.0,1/25/2024 9:10:16 AM
10045800,41,8261880,5,1.0,1/25/2024 9:10:16 AM
10045801,41,8261881,2,0.652,1/25/2024 9:10:16 AM
10045805,41,8261885,5,1.0,1/25/2024 9:10:16 AM
10045806,41,8261886,3,0.996,1/25/2024 9:10:16 AM
10045807,41,8261886,5,1.0,1/25/2024 9:10:16 AM
10045808,41,8261887,3,0.996,1/25/2024 9:10:16 AM
10045809,41,8261887,4,1.0,1/25/2024 9:10:16 AM
10045810,41,8261887,5,1.0,1/25/2024 9:10:16 AM
10045814,41,8261889,5,1.0,1/25/2024 9:10:16 AM
10045815,41,8261890,5,1.0,1/25/2024 9:10:16 AM
10045818,41,8261892,5,1.0,1/25/2024 9:10:16 AM
10045825,41,8261897,5,1.0,1/25/2024 9:10:16 AM
10045826,41,8261898,5,1.0,1/25/2024 9:10:16 AM
10045827,41,8261899,5,1.0,1/25/2024 9:10:16 AM
10045829,41,8261901,5,1.0,1/25/2024 9:10:16 AM
10045831,41,8261903,5,1.0,1/25/2024 9:10:16 AM
10045840,41,8261910,5,1.0,1/25/2024 9:10:16 AM
10045851,41,8261916,5,1.0,1/25/2024 9:10:16 AM
10045852,41,8261917,2,0.573,1/25/2024 9:10:16 AM
10045853,41,8261917,3,0.996,1/25/2024 9:10:16 AM
10045854,41,8261917,4,1.0,1/25/2024 9:10:16 AM
10045855,41,8261918,5,1.0,1/25/2024 9:10:16 AM
10045856,41,8261919,5,1.0,1/25/2024 9:10:16 AM
10045857,41,8261920,5,1.0,1/25/2024 9:10:16 AM
10045858,41,8261921,5,1.0,1/25/2024 9:10:16 AM
10045861,41,8261923,5,1.0,1/25/2024 9:10:16 AM
10045862,41,8261924,5,1.0,1/25/2024 9:10:16 AM
10045866,41,8261927,5,1.0,1/25/2024 9:10:16 AM
10045867,41,8261928,5,1.0,1/25/2024 9:10:16 AM
10045869,41,8261930,5,1.0,1/25/2024 9:10:16 AM
10045872,41,8261933,5,1.0,1/25/2024 9:10:16 AM
10045873,41,8261934,5,1.0,1/25/2024 9:10:16 AM
10045874,41,8261935,2,0.632,1/25/2024 9:10:16 AM
10045875,41,8261936,5,1.0,1/25/2024 9:10:16 AM
10045876,41,8261937,5,1.0,1/25/2024 9:10:16 AM
10045877,41,8261938,5,1.0,1/25/2024 9:10:16 AM
10045880,41,8261941,5,1.0,1/25/2024 9:10:16 AM
10045881,41,8261942,5,1.0,1/25/2024 9:10:16 AM
10045882,41,8261943,5,1.0,1/25/2024 9:10:16 AM
10045883,41,8261944,5,1.0,1/25/2024 9:10:16 AM
10045884,41,8261945,5,1.0,1/25/2024 9:10:16 AM
10045885,41,8261946,5,1.0,1/25/2024 9:10:16 AM
10045886,41,8261947,5,1.0,1/25/2024 9:10:16 AM
10045887,41,8261948,5,1.0,1/25/2024 9:10:16 AM
10045888,41,8261949,2,0.705,1/25/2024 9:10:16 AM
10045889,41,8261949,4,0.2,1/25/2024 9:10:16 AM
10045891,41,8261951,5,1.0,1/25/2024 9:10:16 AM
10045892,41,8261952,5,1.0,1/25/2024 9:10:16 AM
10045893,41,8261953,5,1.0,1/25/2024 9:10:16 AM
10045894,41,8261954,2,1.0,1/25/2024 9:10:16 AM
10045897,41,8261957,5,1.0,1/25/2024 9:10:16 AM
10045898,41,8261958,5,1.0,1/25/2024 9:10:16 AM
10045899,41,8261959,5,1.0,1/25/2024 9:10:16 AM
10045901,41,8261961,5,1.0,1/25/2024 9:10:16 AM
10045902,41,8261962,5,1.0,1/25/2024 9:10:16 AM
10045903,41,8261963,5,1.0,1/25/2024 9:10:16 AM
10045905,41,8261965,5,1.0,1/25/2024 9:10:16 AM
10045910,41,8261968,5,1.0,1/25/2024 9:10:16 AM
10045911,41,8261969,2,0.676,1/25/2024 9:10:16 AM
10045912,41,8261969,4,0.429,1/25/2024 9:10:16 AM
10045913,41,8261970,5,1.0,1/25/2024 9:10:16 AM
10045914,41,8261971,5,1.0,1/25/2024 9:10:16 AM
10045915,41,8261972,2,0.565,1/25/2024 9:10:16 AM
10045917,41,8261974,5,1.0,1/25/2024 9:10:16 AM
10045918,41,8261975,5,1.0,1/25/2024 9:10:16 AM
10045919,41,8261976,5,1.0,1/25/2024 9:10:16 AM
10045926,41,8261981,4,0.057,1/25/2024 9:10:16 AM
10045927,41,8261982,5,1.0,1/25/2024 9:10:16 AM
10045928,41,8261983,5,1.0,1/25/2024 9:10:16 AM
10045929,41,8261984,5,1.0,1/25/2024 9:10:16 AM
10045931,41,8261986,5,1.0,1/25/2024 9:10:16 AM
10045932,41,8261987,5,1.0,1/25/2024 9:10:16 AM
10045933,41,8261988,5,1.0,1/25/2024 9:10:16 AM
10045934,41,8261989,5,1.0,1/25/2024 9:10:16 AM
10045935,41,8261990,5,1.0,1/25/2024 9:10:16 AM
10045936,41,8261991,3,0.996,1/25/2024 9:10:16 AM
10045937,41,8261991,4,1.0,1/25/2024 9:10:16 AM
10045938,41,8261991,5,1.0,1/25/2024 9:10:16 AM
10045944,41,8261996,5,1.0,1/25/2024 9:10:16 AM
10045950,41,8261999,5,1.0,1/25/2024 9:10:16 AM
10045951,41,8262000,5,1.0,1/25/2024 9:10:16 AM
10045952,41,8262001,5,1.0,1/25/2024 9:10:16 AM
10045953,41,8262002,5,1.0,1/25/2024 9:10:16 AM
10045954,41,8262003,5,1.0,1/25/2024 9:10:16 AM
10045955,41,8262004,5,1.0,1/25/2024 9:10:16 AM
10045956,41,8262005,5,1.0,1/25/2024 9:10:16 AM
10045957,41,8262006,5,1.0,1/25/2024 9:10:16 AM
10045958,41,8262007,5,1.0,1/25/2024 9:10:16 AM
10045959,41,8262008,5,1.0,1/25/2024 9:10:16 AM
10045962,41,8262010,2,0.573,1/25/2024 9:10:16 AM
10045963,41,8262010,3,0.996,1/25/2024 9:10:16 AM
10045964,41,8262010,4,1.0,1/25/2024 9:10:16 AM
10045965,41,8262010,5,1.0,1/25/2024 9:10:16 AM
10045967,41,8262012,5,1.0,1/25/2024 9:10:16 AM
10045971,41,8262016,5,1.0,1/25/2024 9:10:16 AM
10045972,41,8262017,5,1.0,1/25/2024 9:10:16 AM
10045977,41,8262021,4,0.4,1/25/2024 9:10:16 AM
10045978,41,8262022,5,1.0,1/25/2024 9:10:16 AM
10045979,41,8262023,3,0.996,1/25/2024 9:10:16 AM
10045980,41,8262023,4,1.0,1/25/2024 9:10:16 AM
10045981,41,8262023,5,1.0,1/25/2024 9:10:16 AM
10045985,41,8262025,5,1.0,1/25/2024 9:10:16 AM
10045993,41,8262032,5,1.0,1/25/2024 9:10:16 AM
10045999,41,8262035,5,1.0,1/25/2024 9:10:16 AM
10046013,41,8262045,5,1.0,1/25/2024 9:10:16 AM
10046017,41,8262049,5,1.0,1/25/2024 9:10:16 AM
10046018,41,8262050,5,1.0,1/25/2024 9:10:16 AM
10046019,41,8262051,5,1.0,1/25/2024 9:10:16 AM
10046020,41,8262052,5,1.0,1/25/2024 9:10:16 AM
10046021,41,8262053,5,1.0,1/25/2024 9:10:16 AM
10046030,41,8262060,5,1.0,1/25/2024 9:10:16 AM
10046031,41,8262061,5,1.0,1/25/2024 9:10:16 AM
10046032,41,8262062,5,1.0,1/25/2024 9:10:16 AM
10046033,41,8262063,5,1.0,1/25/2024 9:10:16 AM
10046034,41,8262064,5,1.0,1/25/2024 9:10:16 AM
10046036,41,8262066,5,1.0,1/25/2024 9:10:16 AM
10046038,41,8262068,5,1.0,1/25/2024 9:10:16 AM
10046047,41,8262076,5,1.0,1/25/2024 9:10:16 AM
10046054,41,8262082,5,1.0,1/25/2024 9:10:16 AM
10046057,41,8262084,5,1.0,1/25/2024 9:10:16 AM
10046059,41,8262086,5,1.0,1/25/2024 9:10:16 AM
10046060,41,8262087,5,1.0,1/25/2024 9:10:16 AM
10046061,41,8262088,5,1.0,1/25/2024 9:10:16 AM
10046062,41,8262089,5,1.0,1/25/2024 9:10:16 AM
10046065,41,8262092,5,1.0,1/25/2024 9:10:16 AM
10046067,41,8262094,5,1.0,1/25/2024 9:10:16 AM
10046068,41,8262095,2,0.419,1/25/2024 9:10:16 AM
10046069,41,8262095,3,0.997,1/25/2024 9:10:16 AM
10046070,41,8262096,5,1.0,1/25/2024 9:10:16 AM
10046071,41,8262097,5,1.0,1/25/2024 9:10:16 AM
10046072,41,8262098,5,1.0,1/25/2024 9:10:16 AM
10046073,41,8262099,5,1.0,1/25/2024 9:10:16 AM
10046074,41,8262100,2,0.6,1/25/2024 9:10:16 AM
10046075,41,8262100,3,0.996,1/25/2024 9:10:16 AM
10046076,41,8262100,4,1.0,1/25/2024 9:10:16 AM
10046079,41,8262102,5,1.0,1/25/2024 9:10:16 AM
10046082,41,8262105,5,1.0,1/25/2024 9:10:16 AM
10046083,41,8262106,5,1.0,1/25/2024 9:10:16 AM
10046084,41,8262107,5,1.0,1/25/2024 9:10:16 AM
10046085,41,8262108,5,1.0,1/25/2024 9:10:16 AM
10046092,41,8262111,5,1.0,1/25/2024 9:10:16 AM
10046094,41,8262113,5,1.0,1/25/2024 9:10:16 AM
10046095,41,8262114,5,1.0,1/25/2024 9:10:16 AM
10046096,41,8262115,5,1.0,1/25/2024 9:10:16 AM
10046097,41,8262116,5,1.0,1/25/2024 9:10:16 AM
10046098,41,8262117,5,1.0,1/25/2024 9:10:16 AM
10046099,41,8262118,5,1.0,1/25/2024 9:10:16 AM
10046101,41,8262120,5,1.0,1/25/2024 9:10:16 AM
10046109,41,8262126,2,0.573,1/25/2024 9:10:16 AM
10046110,41,8262126,3,0.996,1/25/2024 9:10:16 AM
10046111,41,8262126,4,1.0,1/25/2024 9:10:16 AM
10046112,41,8262126,5,1.0,1/25/2024 9:10:16 AM
10046119,41,8262132,5,1.0,1/25/2024 9:10:16 AM
10046122,41,8262134,5,1.0,1/25/2024 9:10:16 AM
10046124,41,8262136,5,1.0,1/25/2024 9:10:16 AM
10046125,41,8262137,2,0.615,1/25/2024 9:10:16 AM
10046126,41,8262137,3,0.997,1/25/2024 9:10:16 AM
10046127,41,8262137,4,1.0,1/25/2024 9:10:16 AM
10046128,41,8262137,5,1.0,1/25/2024 9:10:16 AM
10046129,41,8262138,5,1.0,1/25/2024 9:10:16 AM
10046130,41,8262139,5,1.0,1/25/2024 9:10:16 AM
10046131,41,8262140,5,1.0,1/25/2024 9:10:16 AM
10046133,41,8262142,5,1.0,1/25/2024 9:10:16 AM
10046134,41,8262143,5,1.0,1/25/2024 9:10:16 AM
10046135,41,8262144,5,1.0,1/25/2024 9:10:16 AM
10046136,41,8262145,5,1.0,1/25/2024 9:10:16 AM
10046137,41,8262146,2,0.573,1/25/2024 9:10:16 AM
10046138,41,8262146,3,0.996,1/25/2024 9:10:16 AM
10046139,41,8262146,4,1.0,1/25/2024 9:10:16 AM
10046140,41,8262147,5,1.0,1/25/2024 9:10:16 AM
10046143,41,8262150,5,1.0,1/25/2024 9:10:16 AM
10046144,41,8262151,5,1.0,1/25/2024 9:10:16 AM
10046150,41,8262155,5,1.0,1/25/2024 9:10:16 AM
10046151,41,8262156,2,0.47,1/25/2024 9:10:16 AM
10046152,41,8262156,3,0.996,1/25/2024 9:10:16 AM
10046153,41,8262156,4,1.0,1/25/2024 9:10:16 AM
10046154,41,8262156,5,1.0,1/25/2024 9:10:16 AM
10046155,41,8262157,5,1.0,1/25/2024 9:10:16 AM
10046156,41,8262158,5,1.0,1/25/2024 9:10:16 AM
10046157,41,8262159,5,1.0,1/25/2024 9:10:16 AM
10046158,41,8262160,5,1.0,1/25/2024 9:10:16 AM
10046159,41,8262161,5,1.0,1/25/2024 9:10:16 AM
10046162,41,8262164,3,1.0,1/25/2024 9:10:16 AM
10046163,41,8262164,4,1.0,1/25/2024 9:10:16 AM
10046165,41,8262166,2,0.678,1/25/2024 9:10:16 AM
10046166,41,8262166,3,1.0,1/25/2024 9:10:16 AM
10046167,41,8262166,4,1.0,1/25/2024 9:10:16 AM
10046168,41,8262167,5,1.0,1/25/2024 9:10:16 AM
10046169,41,8262168,5,1.0,1/25/2024 9:10:16 AM
10046170,41,8262169,5,1.0,1/25/2024 9:10:16 AM
10046172,41,8262171,5,1.0,1/25/2024 9:10:16 AM
10046173,41,8262172,5,1.0,1/25/2024 9:10:16 AM
10046174,41,8262173,2,0.634,1/25/2024 9:10:16 AM
10046175,41,8262173,3,0.996,1/25/2024 9:10:16 AM
