id,run_id,publication_id,asjc_id,last_updated_date
3213796,41,1200766,346,1/24/2024 5:40:50 PM
3213797,41,1211254,629,1/24/2024 5:40:50 PM
3213798,41,1203205,629,1/24/2024 5:40:50 PM
3213799,41,1212119,629,1/24/2024 5:40:50 PM
3213800,41,1218221,629,1/24/2024 5:40:50 PM
3213801,41,1210474,629,1/24/2024 5:40:50 PM
3213802,41,1214934,629,1/24/2024 5:40:50 PM
3213803,41,1207736,346,1/24/2024 5:40:50 PM
3213804,41,1201892,517,1/24/2024 5:40:50 PM
3213805,41,1200987,629,1/24/2024 5:40:50 PM
3213807,41,1200423,346,1/24/2024 5:40:50 PM
3213808,41,1218620,629,1/24/2024 5:40:50 PM
3213809,41,1196384,346,1/24/2024 5:40:50 PM
3213810,41,1217518,629,1/24/2024 5:40:50 PM
3213811,41,1218611,629,1/24/2024 5:40:50 PM
3213812,41,1198721,629,1/24/2024 5:40:50 PM
3213813,41,1220916,629,1/24/2024 5:40:50 PM
3213815,41,1197217,346,1/24/2024 5:40:50 PM
3213816,41,1198528,346,1/24/2024 5:40:50 PM
3213817,41,1201079,629,1/24/2024 5:40:50 PM
3213818,41,1199801,629,1/24/2024 5:40:50 PM
3213819,41,1204480,575,1/24/2024 5:40:50 PM
3213820,41,1207286,346,1/24/2024 5:40:50 PM
3213821,41,1201025,629,1/24/2024 5:40:50 PM
3213822,41,1219366,629,1/24/2024 5:40:50 PM
3213823,41,1204287,629,1/24/2024 5:40:50 PM
3213824,41,1200429,346,1/24/2024 5:40:50 PM
3213825,41,1210734,629,1/24/2024 5:40:50 PM
3213826,41,1220006,346,1/24/2024 5:40:50 PM
3213827,41,1200783,346,1/24/2024 5:40:50 PM
3213828,41,1217613,629,1/24/2024 5:40:50 PM
3213829,41,1200285,629,1/24/2024 5:40:50 PM
3213830,41,1215952,567,1/24/2024 5:40:50 PM
3213831,41,1195165,346,1/24/2024 5:40:50 PM
3213832,41,1206962,346,1/24/2024 5:40:50 PM
3213833,41,1196098,629,1/24/2024 5:40:50 PM
3213834,41,1210784,346,1/24/2024 5:40:50 PM
3213835,41,1216085,346,1/24/2024 5:40:50 PM
3213836,41,1196373,346,1/24/2024 5:40:50 PM
3213837,41,1206983,346,1/24/2024 5:40:50 PM
3213839,41,1196889,346,1/24/2024 5:40:50 PM
3213840,41,1220654,346,1/24/2024 5:40:50 PM
3213841,41,1209213,629,1/24/2024 5:40:50 PM
3213842,41,1218227,629,1/24/2024 5:40:50 PM
3213843,41,1201056,629,1/24/2024 5:40:50 PM
3213844,41,1211593,517,1/24/2024 5:40:50 PM
3213845,41,1207093,346,1/24/2024 5:40:50 PM
3213847,41,1212036,629,1/24/2024 5:40:50 PM
3213848,41,1221141,629,1/24/2024 5:40:50 PM
3213849,41,1218696,346,1/24/2024 5:40:50 PM
3213850,41,1197214,346,1/24/2024 5:40:50 PM
3213851,41,1215237,629,1/24/2024 5:40:50 PM
3213852,41,1209396,346,1/24/2024 5:40:50 PM
3213853,41,1207458,629,1/24/2024 5:40:50 PM
3213854,41,1200419,346,1/24/2024 5:40:50 PM
3213855,41,1197748,629,1/24/2024 5:40:50 PM
3213856,41,1216769,629,1/24/2024 5:40:50 PM
3213857,41,1218922,517,1/24/2024 5:40:50 PM
3213858,41,1204054,629,1/24/2024 5:40:50 PM
3213859,41,1206354,346,1/24/2024 5:40:50 PM
3213860,41,1212725,629,1/24/2024 5:40:50 PM
3213861,41,1207114,346,1/24/2024 5:40:50 PM
3213863,41,1221140,629,1/24/2024 5:40:50 PM
3213864,41,1199776,346,1/24/2024 5:40:50 PM
3213865,41,1217268,629,1/24/2024 5:40:50 PM
3213867,41,1207767,346,1/24/2024 5:40:50 PM
3213868,41,1216900,346,1/24/2024 5:40:50 PM
3213869,41,1217217,346,1/24/2024 5:40:50 PM
3213870,41,1209107,629,1/24/2024 5:40:50 PM
3213871,41,1200401,346,1/24/2024 5:40:50 PM
3213872,41,1196875,346,1/24/2024 5:40:50 PM
3213873,41,1197147,629,1/24/2024 5:40:50 PM
3213874,41,1197934,629,1/24/2024 5:40:50 PM
3213875,41,1220924,629,1/24/2024 5:40:50 PM
3213877,41,1216068,346,1/24/2024 5:40:50 PM
3213878,41,1201042,629,1/24/2024 5:40:50 PM
3213880,41,1200413,346,1/24/2024 5:40:50 PM
3213881,41,1219733,629,1/24/2024 5:40:50 PM
3213882,41,1204144,629,1/24/2024 5:40:50 PM
3213883,41,1216778,629,1/24/2024 5:40:50 PM
3213884,41,1212030,629,1/24/2024 5:40:50 PM
3213886,41,1203195,629,1/24/2024 5:40:50 PM
3213887,41,1200999,629,1/24/2024 5:40:50 PM
3213888,41,1220382,346,1/24/2024 5:40:50 PM
3213889,41,1211337,346,1/24/2024 5:40:50 PM
3213890,41,1207381,346,1/24/2024 5:40:50 PM
3213891,41,1201637,629,1/24/2024 5:40:50 PM
3213892,41,1216763,629,1/24/2024 5:40:50 PM
3213893,41,1210180,346,1/24/2024 5:40:50 PM
3213894,41,1213630,629,1/24/2024 5:40:50 PM
3213896,41,1220949,346,1/24/2024 5:40:50 PM
3213899,41,1221020,346,1/24/2024 5:40:50 PM
3213900,41,1217082,629,1/24/2024 5:40:50 PM
3213901,41,1217099,346,1/24/2024 5:40:50 PM
3213902,41,1216487,346,1/24/2024 5:40:50 PM
3213903,41,1201340,629,1/24/2024 5:40:50 PM
3213904,41,1214591,346,1/24/2024 5:40:50 PM
3213905,41,1207350,629,1/24/2024 5:40:50 PM
3213906,41,1203208,629,1/24/2024 5:40:50 PM
3213907,41,1216817,346,1/24/2024 5:40:50 PM
3213908,41,1220911,629,1/24/2024 5:40:50 PM
3213909,41,1195912,346,1/24/2024 5:40:50 PM
3213910,41,1216560,629,1/24/2024 5:40:50 PM
3213911,41,1212129,629,1/24/2024 5:40:50 PM
3213912,41,1207355,629,1/24/2024 5:40:50 PM
3213913,41,1206952,346,1/24/2024 5:40:50 PM
3213914,41,1208151,629,1/24/2024 5:40:50 PM
3213915,41,1207748,346,1/24/2024 5:40:50 PM
3213916,41,1218697,346,1/24/2024 5:40:50 PM
3213917,41,1217516,629,1/24/2024 5:40:50 PM
3213918,41,1217455,629,1/24/2024 5:40:50 PM
3213919,41,1218357,346,1/24/2024 5:40:50 PM
3213920,41,1207142,346,1/24/2024 5:40:50 PM
3213921,41,1201075,629,1/24/2024 5:40:50 PM
3213922,41,1211731,629,1/24/2024 5:40:50 PM
3213923,41,1200490,346,1/24/2024 5:40:50 PM
3213924,41,1212039,629,1/24/2024 5:40:50 PM
3213925,41,1211446,629,1/24/2024 5:40:50 PM
3213926,41,1219372,629,1/24/2024 5:40:50 PM
3213927,41,1200989,629,1/24/2024 5:40:50 PM
3213928,41,1216295,346,1/24/2024 5:40:50 PM
3213929,41,1200383,629,1/24/2024 5:40:50 PM
3213930,41,1197439,346,1/24/2024 5:40:50 PM
3213931,41,1216541,629,1/24/2024 5:40:50 PM
3213932,41,1212049,629,1/24/2024 5:40:50 PM
3213933,41,1212720,629,1/24/2024 5:40:50 PM
3213934,41,1201890,629,1/24/2024 5:40:50 PM
3213935,41,1200970,629,1/24/2024 5:40:50 PM
3213936,41,1197193,346,1/24/2024 5:40:50 PM
3213937,41,1200405,346,1/24/2024 5:40:50 PM
3213938,41,1210179,346,1/24/2024 5:40:50 PM
3213939,41,1217080,629,1/24/2024 5:40:50 PM
3213940,41,1199902,346,1/24/2024 5:40:50 PM
3213941,41,1207671,575,1/24/2024 5:40:50 PM
3213942,41,1216074,346,1/24/2024 5:40:50 PM
3213943,41,1195914,346,1/24/2024 5:40:50 PM
3213944,41,1203970,346,1/24/2024 5:40:50 PM
3213945,41,1203825,629,1/24/2024 5:40:50 PM
3213946,41,1206960,346,1/24/2024 5:40:50 PM
3213947,41,1196095,629,1/24/2024 5:40:50 PM
3213948,41,1207127,346,1/24/2024 5:40:50 PM
3213949,41,1217245,629,1/24/2024 5:40:50 PM
3213950,41,1206177,629,1/24/2024 5:40:50 PM
3213951,41,1210743,346,1/24/2024 5:40:50 PM
3213952,41,1214539,629,1/24/2024 5:40:50 PM
3213953,41,1200409,346,1/24/2024 5:40:50 PM
3213954,41,1202256,575,1/24/2024 5:40:50 PM
3213956,41,1210163,346,1/24/2024 5:40:50 PM
3213957,41,1204602,517,1/24/2024 5:40:50 PM
3213958,41,1212672,629,1/24/2024 5:40:50 PM
3213959,41,1207124,346,1/24/2024 5:40:50 PM
3213960,41,1219119,629,1/24/2024 5:40:50 PM
3213961,41,1200210,629,1/24/2024 5:40:50 PM
3213962,41,1208008,346,1/24/2024 5:40:50 PM
3213963,41,1197274,517,1/24/2024 5:40:50 PM
3213964,41,1207377,346,1/24/2024 5:40:50 PM
3213965,41,1220920,629,1/24/2024 5:40:50 PM
3213966,41,1206332,346,1/24/2024 5:40:50 PM
3213967,41,1203830,629,1/24/2024 5:40:50 PM
3213968,41,1200425,346,1/24/2024 5:40:50 PM
3213969,41,1210037,346,1/24/2024 5:40:50 PM
3213970,41,1212141,629,1/24/2024 5:40:50 PM
3213971,41,1216305,346,1/24/2024 5:40:50 PM
3213972,41,1205616,629,1/24/2024 5:40:50 PM
3213973,41,1195917,346,1/24/2024 5:40:50 PM
3213974,41,1217604,629,1/24/2024 5:40:50 PM
3213975,41,1217270,629,1/24/2024 5:40:50 PM
3213976,41,1200444,346,1/24/2024 5:40:50 PM
3213977,41,1208610,629,1/24/2024 5:40:50 PM
3213978,41,1219117,629,1/24/2024 5:40:50 PM
3213979,41,1207740,346,1/24/2024 5:40:50 PM
3213980,41,1217195,629,1/24/2024 5:40:50 PM
3213981,41,1217914,575,1/24/2024 5:40:50 PM
3213982,41,1214589,346,1/24/2024 5:40:50 PM
3213983,41,1197437,346,1/24/2024 5:40:50 PM
3213984,41,1207295,346,1/24/2024 5:40:50 PM
3213985,41,1212118,629,1/24/2024 5:40:50 PM
3213987,41,1196883,346,1/24/2024 5:40:50 PM
3213988,41,1220011,346,1/24/2024 5:40:50 PM
3213989,41,1209155,346,1/24/2024 5:40:50 PM
3213990,41,1218238,629,1/24/2024 5:40:50 PM
3213991,41,1205640,629,1/24/2024 5:40:50 PM
3213992,41,1213688,346,1/24/2024 5:40:50 PM
3213993,41,1220005,346,1/24/2024 5:40:50 PM
3213994,41,1208331,346,1/24/2024 5:40:50 PM
3213995,41,1197054,629,1/24/2024 5:40:50 PM
3213997,41,1207771,346,1/24/2024 5:40:50 PM
3213998,41,1197230,346,1/24/2024 5:40:50 PM
3213999,41,1218213,629,1/24/2024 5:40:50 PM
3214000,41,1213679,346,1/24/2024 5:40:50 PM
3214001,41,1221146,629,1/24/2024 5:40:50 PM
3214002,41,1213699,346,1/24/2024 5:40:50 PM
3214003,41,1217508,629,1/24/2024 5:40:50 PM
3214004,41,1215245,346,1/24/2024 5:40:50 PM
3214005,41,1200981,629,1/24/2024 5:40:50 PM
3214006,41,1206427,629,1/24/2024 5:40:50 PM
3214007,41,1213692,346,1/24/2024 5:40:50 PM
3214008,41,1218752,629,1/24/2024 5:40:50 PM
3214009,41,1220213,346,1/24/2024 5:40:50 PM
3214010,41,1196378,346,1/24/2024 5:40:50 PM
3214011,41,1217654,629,1/24/2024 5:40:50 PM
3214012,41,1210693,346,1/24/2024 5:40:50 PM
3214013,41,1216360,629,1/24/2024 5:40:50 PM
3214014,41,1218229,629,1/24/2024 5:40:50 PM
3214015,41,1200431,346,1/24/2024 5:40:50 PM
3214016,41,1215709,629,1/24/2024 5:40:50 PM
3214017,41,1196493,346,1/24/2024 5:40:50 PM
3214018,41,1206966,346,1/24/2024 5:40:50 PM
3214019,41,1210757,629,1/24/2024 5:40:50 PM
3214020,41,1220915,629,1/24/2024 5:40:50 PM
3214022,41,1207000,346,1/24/2024 5:40:50 PM
3214023,41,1218747,629,1/24/2024 5:40:50 PM
3214024,41,1201000,629,1/24/2024 5:40:50 PM
3214025,41,1220789,629,1/24/2024 5:40:50 PM
3214027,41,1196893,346,1/24/2024 5:40:50 PM
3214028,41,1211199,629,1/24/2024 5:40:50 PM
3214029,41,1220003,346,1/24/2024 5:40:50 PM
3214030,41,1200786,346,1/24/2024 5:40:50 PM
3214031,41,1197176,346,1/24/2024 5:40:50 PM
3214032,41,1210393,629,1/24/2024 5:40:50 PM
3214033,41,1210972,346,1/24/2024 5:40:50 PM
3214034,41,1197153,346,1/24/2024 5:40:50 PM
3214035,41,1197899,629,1/24/2024 5:40:50 PM
3214036,41,1203158,629,1/24/2024 5:40:50 PM
3214037,41,1200412,346,1/24/2024 5:40:50 PM
3214038,41,1201028,629,1/24/2024 5:40:50 PM
3214039,41,1212147,346,1/24/2024 5:40:50 PM
3214040,41,1201015,629,1/24/2024 5:40:50 PM
3214041,41,1200491,346,1/24/2024 5:40:50 PM
3214042,41,1212130,629,1/24/2024 5:40:50 PM
3214043,41,1198825,584,1/24/2024 5:40:50 PM
3214044,41,1198638,584,1/24/2024 5:40:50 PM
3214045,41,1212889,584,1/24/2024 5:40:50 PM
3214046,41,1216252,584,1/24/2024 5:40:50 PM
3214047,41,1215855,584,1/24/2024 5:40:50 PM
3214048,41,1210765,555,1/24/2024 5:40:50 PM
3214049,41,1209724,340,1/24/2024 5:40:50 PM
3214050,41,1207880,584,1/24/2024 5:40:50 PM
3214051,41,1216992,584,1/24/2024 5:40:50 PM
3214052,41,1207859,584,1/24/2024 5:40:50 PM
3214053,41,1198703,340,1/24/2024 5:40:50 PM
3214054,41,1194675,584,1/24/2024 5:40:50 PM
3214055,41,1202440,584,1/24/2024 5:40:50 PM
3214056,41,1219347,340,1/24/2024 5:40:50 PM
3214058,41,1207876,584,1/24/2024 5:40:50 PM
3214059,41,1198663,584,1/24/2024 5:40:50 PM
3214060,41,1199458,584,1/24/2024 5:40:50 PM
3214061,41,1199358,584,1/24/2024 5:40:50 PM
3214062,41,1194724,584,1/24/2024 5:40:50 PM
3214063,41,1197502,584,1/24/2024 5:40:50 PM
3214064,41,1198641,584,1/24/2024 5:40:50 PM
3214065,41,1211593,555,1/24/2024 5:40:50 PM
3214066,41,1210616,557,1/24/2024 5:40:50 PM
3214067,41,1201212,584,1/24/2024 5:40:50 PM
3214068,41,1205471,340,1/24/2024 5:40:50 PM
3214069,41,1218245,584,1/24/2024 5:40:50 PM
3214070,41,1199174,584,1/24/2024 5:40:50 PM
3214071,41,1199394,584,1/24/2024 5:40:50 PM
3214072,41,1201352,515,1/24/2024 5:40:50 PM
3214073,41,1201352,555,1/24/2024 5:40:50 PM
3214074,41,1207835,584,1/24/2024 5:40:50 PM
3214075,41,1211451,584,1/24/2024 5:40:50 PM
3214076,41,1199425,584,1/24/2024 5:40:50 PM
3214077,41,1210560,589,1/24/2024 5:40:50 PM
3214079,41,1202355,584,1/24/2024 5:40:50 PM
3214080,41,1207903,584,1/24/2024 5:40:50 PM
3214081,41,1207910,584,1/24/2024 5:40:50 PM
3214082,41,1200645,340,1/24/2024 5:40:50 PM
3214083,41,1212903,584,1/24/2024 5:40:50 PM
3214084,41,1212458,340,1/24/2024 5:40:50 PM
3214085,41,1199738,584,1/24/2024 5:40:50 PM
3214086,41,1205983,584,1/24/2024 5:40:50 PM
3214087,41,1216397,555,1/24/2024 5:40:50 PM
3214088,41,1202468,584,1/24/2024 5:40:50 PM
3214089,41,1199486,584,1/24/2024 5:40:50 PM
3214090,41,1200498,653,1/24/2024 5:40:50 PM
3214091,41,1220129,584,1/24/2024 5:40:50 PM
3214092,41,1200183,584,1/24/2024 5:40:50 PM
3214094,41,1212243,584,1/24/2024 5:40:50 PM
3214095,41,1219644,555,1/24/2024 5:40:50 PM
3214096,41,1195420,584,1/24/2024 5:40:50 PM
3214099,41,1220153,584,1/24/2024 5:40:50 PM
3214100,41,1202352,584,1/24/2024 5:40:50 PM
3214101,41,1195105,340,1/24/2024 5:40:50 PM
3214102,41,1209002,584,1/24/2024 5:40:50 PM
3214103,41,1220139,584,1/24/2024 5:40:50 PM
3214104,41,1202338,584,1/24/2024 5:40:50 PM
3214105,41,1199418,584,1/24/2024 5:40:50 PM
3214106,41,1201221,584,1/24/2024 5:40:50 PM
3214107,41,1202386,584,1/24/2024 5:40:50 PM
3214108,41,1217554,340,1/24/2024 5:40:50 PM
3214109,41,1205170,340,1/24/2024 5:40:50 PM
3214110,41,1208797,584,1/24/2024 5:40:50 PM
3214111,41,1207641,584,1/24/2024 5:40:50 PM
3214112,41,1199344,584,1/24/2024 5:40:50 PM
3214113,41,1220462,557,1/24/2024 5:40:50 PM
3214114,41,1218834,584,1/24/2024 5:40:50 PM
3214115,41,1219774,340,1/24/2024 5:40:50 PM
3214117,41,1202372,584,1/24/2024 5:40:50 PM
3214118,41,1202254,557,1/24/2024 5:40:50 PM
3214119,41,1203777,584,1/24/2024 5:40:50 PM
3214120,41,1207847,584,1/24/2024 5:40:50 PM
3214122,41,1218419,584,1/24/2024 5:40:50 PM
3214123,41,1194673,584,1/24/2024 5:40:50 PM
3214124,41,1206011,584,1/24/2024 5:40:50 PM
3214125,41,1212876,584,1/24/2024 5:40:50 PM
3214126,41,1212241,584,1/24/2024 5:40:50 PM
3214129,41,1206163,555,1/24/2024 5:40:50 PM
3214130,41,1203966,584,1/24/2024 5:40:50 PM
3214131,41,1202449,584,1/24/2024 5:40:50 PM
3214132,41,1202442,584,1/24/2024 5:40:50 PM
3214133,41,1218897,584,1/24/2024 5:40:50 PM
3214134,41,1205985,584,1/24/2024 5:40:50 PM
3214135,41,1220111,584,1/24/2024 5:40:50 PM
3214136,41,1220078,584,1/24/2024 5:40:50 PM
3214137,41,1201333,584,1/24/2024 5:40:50 PM
3214138,41,1210145,340,1/24/2024 5:40:50 PM
3214139,41,1214285,340,1/24/2024 5:40:50 PM
3214140,41,1199325,584,1/24/2024 5:40:50 PM
3214141,41,1205648,584,1/24/2024 5:40:50 PM
3214142,41,1212693,584,1/24/2024 5:40:50 PM
3214143,41,1198471,555,1/24/2024 5:40:50 PM
3214144,41,1212917,584,1/24/2024 5:40:50 PM
3214145,41,1198656,584,1/24/2024 5:40:50 PM
3214147,41,1199412,584,1/24/2024 5:40:50 PM
3214148,41,1214553,555,1/24/2024 5:40:50 PM
3214149,41,1205923,584,1/24/2024 5:40:50 PM
3214150,41,1208975,584,1/24/2024 5:40:50 PM
3214151,41,1203426,340,1/24/2024 5:40:50 PM
3214152,41,1207545,360,1/24/2024 5:40:50 PM
3214153,41,1201528,584,1/24/2024 5:40:50 PM
3214154,41,1202358,584,1/24/2024 5:40:50 PM
3214155,41,1217023,584,1/24/2024 5:40:50 PM
3214156,41,1218827,584,1/24/2024 5:40:50 PM
3214157,41,1194681,584,1/24/2024 5:40:50 PM
3214158,41,1207767,653,1/24/2024 5:40:50 PM
3214159,41,1199312,584,1/24/2024 5:40:50 PM
3214160,41,1220122,584,1/24/2024 5:40:50 PM
3214161,41,1196086,589,1/24/2024 5:40:50 PM
3214162,41,1197497,584,1/24/2024 5:40:50 PM
3214163,41,1205934,584,1/24/2024 5:40:50 PM
3214164,41,1212913,584,1/24/2024 5:40:50 PM
3214165,41,1198653,584,1/24/2024 5:40:50 PM
3214166,41,1200181,584,1/24/2024 5:40:50 PM
3214167,41,1199430,584,1/24/2024 5:40:50 PM
3214168,41,1200356,584,1/24/2024 5:40:50 PM
3214169,41,1203794,584,1/24/2024 5:40:50 PM
3214170,41,1201334,584,1/24/2024 5:40:50 PM
3214171,41,1218829,584,1/24/2024 5:40:50 PM
3214172,41,1213030,360,1/24/2024 5:40:50 PM
3214173,41,1194722,584,1/24/2024 5:40:50 PM
3214174,41,1194691,584,1/24/2024 5:40:50 PM
3214175,41,1218890,584,1/24/2024 5:40:50 PM
3214177,41,1202367,584,1/24/2024 5:40:50 PM
3214178,41,1194734,584,1/24/2024 5:40:50 PM
3214179,41,1220069,584,1/24/2024 5:40:50 PM
3214180,41,1207844,584,1/24/2024 5:40:50 PM
3214182,41,1201526,584,1/24/2024 5:40:50 PM
3214183,41,1202398,584,1/24/2024 5:40:50 PM
3214184,41,1212422,340,1/24/2024 5:40:50 PM
3214185,41,1198783,584,1/24/2024 5:40:50 PM
3214186,41,1217738,584,1/24/2024 5:40:50 PM
3214188,41,1216956,360,1/24/2024 5:40:50 PM
3214189,41,1202467,584,1/24/2024 5:40:50 PM
3214190,41,1206165,555,1/24/2024 5:40:50 PM
3214191,41,1199635,340,1/24/2024 5:40:50 PM
3214192,41,1206324,557,1/24/2024 5:40:50 PM
3214193,41,1202377,584,1/24/2024 5:40:50 PM
3214194,41,1208980,584,1/24/2024 5:40:50 PM
3214195,41,1209000,584,1/24/2024 5:40:50 PM
3214197,41,1212826,584,1/24/2024 5:40:50 PM
3214198,41,1199918,584,1/24/2024 5:40:50 PM
3214199,41,1202366,584,1/24/2024 5:40:50 PM
3214200,41,1212687,584,1/24/2024 5:40:50 PM
3214201,41,1216996,584,1/24/2024 5:40:50 PM
3214202,41,1220528,555,1/24/2024 5:40:50 PM
3214203,41,1202302,584,1/24/2024 5:40:50 PM
3214204,41,1198645,584,1/24/2024 5:40:50 PM
3214205,41,1205994,584,1/24/2024 5:40:50 PM
3214206,41,1202419,584,1/24/2024 5:40:50 PM
3214207,41,1199390,584,1/24/2024 5:40:50 PM
3214208,41,1210943,515,1/24/2024 5:40:50 PM
3214209,41,1210943,555,1/24/2024 5:40:50 PM
3214210,41,1211644,584,1/24/2024 5:40:50 PM
3214211,41,1202454,584,1/24/2024 5:40:50 PM
3214212,41,1218902,584,1/24/2024 5:40:50 PM
3214213,41,1201194,515,1/24/2024 5:40:50 PM
3214214,41,1208194,584,1/24/2024 5:40:50 PM
3214215,41,1199469,584,1/24/2024 5:40:50 PM
3214216,41,1207740,653,1/24/2024 5:40:50 PM
3214218,41,1212238,584,1/24/2024 5:40:50 PM
3214219,41,1215291,653,1/24/2024 5:40:50 PM
3214220,41,1199333,584,1/24/2024 5:40:50 PM
3214221,41,1207934,584,1/24/2024 5:40:50 PM
3214222,41,1207845,584,1/24/2024 5:40:50 PM
3214223,41,1210137,340,1/24/2024 5:40:50 PM
3214224,41,1207748,653,1/24/2024 5:40:50 PM
3214225,41,1207892,584,1/24/2024 5:40:50 PM
3214226,41,1205922,584,1/24/2024 5:40:50 PM
3214227,41,1220151,584,1/24/2024 5:40:50 PM
3214228,41,1204088,555,1/24/2024 5:40:50 PM
3214229,41,1214350,555,1/24/2024 5:40:50 PM
3214230,41,1220167,360,1/24/2024 5:40:50 PM
3214231,41,1212818,584,1/24/2024 5:40:50 PM
3214232,41,1209089,340,1/24/2024 5:40:50 PM
3214233,41,1202403,584,1/24/2024 5:40:50 PM
3214234,41,1209005,584,1/24/2024 5:40:50 PM
3214235,41,1207642,584,1/24/2024 5:40:50 PM
3214236,41,1196222,584,1/24/2024 5:40:50 PM
3214237,41,1207771,653,1/24/2024 5:40:50 PM
3214239,41,1212834,584,1/24/2024 5:40:50 PM
3214240,41,1207446,405,1/24/2024 5:40:50 PM
3214242,41,1216793,584,1/24/2024 5:40:50 PM
3214243,41,1210845,340,1/24/2024 5:40:50 PM
3214245,41,1208331,653,1/24/2024 5:40:50 PM
3214246,41,1207295,653,1/24/2024 5:40:50 PM
3214247,41,1218819,584,1/24/2024 5:40:50 PM
3214248,41,1207874,584,1/24/2024 5:40:50 PM
3214250,41,1195843,584,1/24/2024 5:40:50 PM
3214251,41,1214335,584,1/24/2024 5:40:50 PM
3214253,41,1212827,584,1/24/2024 5:40:50 PM
3214254,41,1210749,360,1/24/2024 5:40:50 PM
3214256,41,1210972,653,1/24/2024 5:40:50 PM
3214257,41,1194682,584,1/24/2024 5:40:50 PM
3214258,41,1201587,584,1/24/2024 5:40:50 PM
3214259,41,1212847,584,1/24/2024 5:40:50 PM
3214262,41,1202448,584,1/24/2024 5:40:50 PM
3214263,41,1207820,584,1/24/2024 5:40:50 PM
3214265,41,1215813,340,1/24/2024 5:40:50 PM
3214266,41,1217739,584,1/24/2024 5:40:50 PM
3214267,41,1202361,584,1/24/2024 5:40:50 PM
3214268,41,1202305,584,1/24/2024 5:40:50 PM
3214269,41,1199439,584,1/24/2024 5:40:50 PM
3214270,41,1220205,584,1/24/2024 5:40:50 PM
3214271,41,1199478,584,1/24/2024 5:40:50 PM
3214272,41,1205467,340,1/24/2024 5:40:50 PM
3214274,41,1218875,584,1/24/2024 5:40:50 PM
3214275,41,1216260,584,1/24/2024 5:40:50 PM
3214276,41,1212922,584,1/24/2024 5:40:50 PM
3214277,41,1197693,515,1/24/2024 5:40:50 PM
3214278,41,1205941,584,1/24/2024 5:40:50 PM
3214279,41,1217008,584,1/24/2024 5:40:50 PM
3214280,41,1218904,584,1/24/2024 5:40:50 PM
3214281,41,1217316,555,1/24/2024 5:40:50 PM
3214282,41,1199473,584,1/24/2024 5:40:50 PM
3214283,41,1199318,584,1/24/2024 5:40:50 PM
3214284,41,1212883,584,1/24/2024 5:40:50 PM
3214285,41,1218668,340,1/24/2024 5:40:50 PM
3214286,41,1210667,515,1/24/2024 5:40:50 PM
3214287,41,1212905,584,1/24/2024 5:40:50 PM
3214288,41,1194660,584,1/24/2024 5:40:50 PM
3214289,41,1217736,584,1/24/2024 5:40:50 PM
3214290,41,1199407,584,1/24/2024 5:40:50 PM
3214291,41,1194742,584,1/24/2024 5:40:50 PM
3214292,41,1202410,584,1/24/2024 5:40:50 PM
3214293,41,1194655,584,1/24/2024 5:40:50 PM
3214294,41,1220107,584,1/24/2024 5:40:50 PM
3214295,41,1207291,653,1/24/2024 5:40:50 PM
3214296,41,1206019,584,1/24/2024 5:40:50 PM
3214297,41,1208985,584,1/24/2024 5:40:50 PM
3214300,41,1211848,475,1/24/2024 5:40:50 PM
3214301,41,1210884,475,1/24/2024 5:40:50 PM
3214302,41,1211832,475,1/24/2024 5:40:50 PM
3214303,41,1204098,475,1/24/2024 5:40:50 PM
3214304,41,1210900,475,1/24/2024 5:40:50 PM
3214305,41,1206602,475,1/24/2024 5:40:50 PM
3214306,41,1215388,415,1/24/2024 5:40:50 PM
3214307,41,1204959,475,1/24/2024 5:40:50 PM
3214308,41,1212617,475,1/24/2024 5:40:50 PM
3214309,41,1206669,475,1/24/2024 5:40:50 PM
3214310,41,1202110,514,1/24/2024 5:40:50 PM
3214311,41,1202249,415,1/24/2024 5:40:50 PM
3214312,41,1206660,475,1/24/2024 5:40:50 PM
3214313,41,1206889,475,1/24/2024 5:40:50 PM
3214314,41,1206812,475,1/24/2024 5:40:50 PM
3214315,41,1211896,475,1/24/2024 5:40:50 PM
3214316,41,1201346,514,1/24/2024 5:40:50 PM
3214317,41,1204789,475,1/24/2024 5:40:50 PM
3214318,41,1214694,475,1/24/2024 5:40:50 PM
3214319,41,1206726,475,1/24/2024 5:40:50 PM
3214320,41,1204717,475,1/24/2024 5:40:50 PM
3214321,41,1195102,475,1/24/2024 5:40:50 PM
3214322,41,1204062,475,1/24/2024 5:40:50 PM
3214323,41,1199038,475,1/24/2024 5:40:50 PM
3214324,41,1210886,475,1/24/2024 5:40:50 PM
3214325,41,1195417,514,1/24/2024 5:40:50 PM
3214327,41,1204698,475,1/24/2024 5:40:50 PM
3214328,41,1204725,475,1/24/2024 5:40:50 PM
3214329,41,1206869,475,1/24/2024 5:40:50 PM
3214330,41,1197034,475,1/24/2024 5:40:50 PM
3214331,41,1215839,475,1/24/2024 5:40:50 PM
3214332,41,1204501,514,1/24/2024 5:40:50 PM
3214333,41,1206721,475,1/24/2024 5:40:50 PM
3214334,41,1210807,475,1/24/2024 5:40:50 PM
3214335,41,1206656,475,1/24/2024 5:40:50 PM
3214336,41,1215752,514,1/24/2024 5:40:50 PM
3214337,41,1206774,475,1/24/2024 5:40:50 PM
3214338,41,1210896,475,1/24/2024 5:40:50 PM
3214339,41,1208411,475,1/24/2024 5:40:50 PM
