id,run_id,publication_id,topic_id,score,last_updated_date
1582383,41,1198684,45486,,1/24/2024 5:41:03 PM
1582385,41,1198718,46428,,1/24/2024 5:41:03 PM
1582386,41,1198744,46031,,1/24/2024 5:41:03 PM
1582387,41,1198803,44310,,1/24/2024 5:41:03 PM
1582388,41,1198843,43820,,1/24/2024 5:41:03 PM
1582389,41,1198844,42898,,1/24/2024 5:41:03 PM
1582390,41,1198896,43820,,1/24/2024 5:41:03 PM
1582392,41,1198961,46596,,1/24/2024 5:41:03 PM
1582393,41,1198999,43212,,1/24/2024 5:41:03 PM
1582394,41,1199039,47269,,1/24/2024 5:41:03 PM
1582395,41,1199065,44465,,1/24/2024 5:41:03 PM
1582396,41,1199137,44985,,1/24/2024 5:41:03 PM
1582397,41,1199148,46740,,1/24/2024 5:41:03 PM
1582398,41,1199174,45800,,1/24/2024 5:41:03 PM
1582399,41,1199189,43227,,1/24/2024 5:41:03 PM
1582400,41,1199191,42471,,1/24/2024 5:41:03 PM
1582401,41,1199291,43879,,1/24/2024 5:41:03 PM
1582402,41,1199323,43969,,1/24/2024 5:41:03 PM
1582403,41,1199328,43820,,1/24/2024 5:41:03 PM
1582404,41,1199378,43820,,1/24/2024 5:41:03 PM
1582405,41,1199379,43820,,1/24/2024 5:41:03 PM
1582406,41,1199396,43820,,1/24/2024 5:41:03 PM
1582407,41,1199535,43279,,1/24/2024 5:41:03 PM
1582409,41,1199559,44910,,1/24/2024 5:41:03 PM
1582410,41,1199641,43455,,1/24/2024 5:41:03 PM
1582411,41,1199656,43767,,1/24/2024 5:41:03 PM
1582412,41,1199673,42401,,1/24/2024 5:41:03 PM
1582413,41,1199677,45119,,1/24/2024 5:41:03 PM
1582414,41,1199726,44843,,1/24/2024 5:41:03 PM
1582415,41,1199745,44097,,1/24/2024 5:41:03 PM
1582416,41,1199775,44046,,1/24/2024 5:41:03 PM
1582417,41,1199801,45162,,1/24/2024 5:41:03 PM
1582418,41,1199814,46056,,1/24/2024 5:41:03 PM
1582419,41,1199897,44659,,1/24/2024 5:41:03 PM
1582420,41,1199977,46896,,1/24/2024 5:41:03 PM
1582422,41,1200054,42877,,1/24/2024 5:41:03 PM
1582424,41,1200185,44362,,1/24/2024 5:41:03 PM
1582425,41,1200219,42560,,1/24/2024 5:41:03 PM
1582426,41,1200235,42187,,1/24/2024 5:41:03 PM
1582427,41,1200237,45467,,1/24/2024 5:41:03 PM
1582428,41,1200362,43856,,1/24/2024 5:41:03 PM
1582429,41,1200385,42155,,1/24/2024 5:41:03 PM
1582430,41,1200555,44863,,1/24/2024 5:41:03 PM
1582431,41,1200679,46674,,1/24/2024 5:41:03 PM
1582432,41,1200695,46806,,1/24/2024 5:41:03 PM
1582433,41,1200787,43803,,1/24/2024 5:41:03 PM
1582434,41,1200796,44473,,1/24/2024 5:41:03 PM
1582435,41,1200797,45800,,1/24/2024 5:41:03 PM
1582436,41,1200811,43207,,1/24/2024 5:41:03 PM
1582437,41,1200814,44688,,1/24/2024 5:41:03 PM
1582438,41,1200825,42225,,1/24/2024 5:41:03 PM
1582439,41,1200857,44853,,1/24/2024 5:41:03 PM
1582440,41,1200868,45243,,1/24/2024 5:41:03 PM
1582441,41,1200899,42750,,1/24/2024 5:41:03 PM
1582442,41,1200945,42767,,1/24/2024 5:41:03 PM
1582443,41,1200963,44965,,1/24/2024 5:41:03 PM
1582444,41,1200985,45857,,1/24/2024 5:41:03 PM
1582445,41,1201034,44745,,1/24/2024 5:41:03 PM
1582446,41,1201117,43287,,1/24/2024 5:41:03 PM
1582447,41,1201158,47009,,1/24/2024 5:41:03 PM
1582448,41,1201251,42679,,1/24/2024 5:41:03 PM
1582449,41,1201253,46066,,1/24/2024 5:41:03 PM
1582450,41,1201278,46308,,1/24/2024 5:41:03 PM
1582451,41,1201283,46201,,1/24/2024 5:41:03 PM
1582452,41,1201325,43735,,1/24/2024 5:41:03 PM
1582453,41,1201396,44377,,1/24/2024 5:41:03 PM
1582454,41,1201410,45759,,1/24/2024 5:41:03 PM
1582455,41,1201462,46295,,1/24/2024 5:41:03 PM
1582456,41,1201476,45412,,1/24/2024 5:41:03 PM
1582457,41,1201530,43856,,1/24/2024 5:41:03 PM
1582458,41,1201566,42265,,1/24/2024 5:41:03 PM
1582459,41,1201567,44248,,1/24/2024 5:41:03 PM
1582460,41,1201570,43081,,1/24/2024 5:41:03 PM
1582462,41,1201606,42434,,1/24/2024 5:41:03 PM
1582463,41,1201671,45735,,1/24/2024 5:41:03 PM
1582464,41,1201805,42560,,1/24/2024 5:41:03 PM
1582465,41,1201813,43159,,1/24/2024 5:41:03 PM
1582466,41,1201823,46329,,1/24/2024 5:41:03 PM
1582467,41,1201860,44362,,1/24/2024 5:41:03 PM
1582468,41,1201862,43786,,1/24/2024 5:41:03 PM
1582469,41,1201883,43901,,1/24/2024 5:41:03 PM
1582470,41,1201939,43598,,1/24/2024 5:41:03 PM
1582471,41,1201965,45800,,1/24/2024 5:41:03 PM
1582472,41,1201990,43803,,1/24/2024 5:41:03 PM
1582473,41,1202025,45924,,1/24/2024 5:41:03 PM
1582474,41,1202080,45020,,1/24/2024 5:41:03 PM
1582475,41,1202744,42740,,1/24/2024 5:41:03 PM
1582476,41,1202762,44485,,1/24/2024 5:41:03 PM
1582477,41,1202782,45663,,1/24/2024 5:41:03 PM
1582478,41,1202880,43013,,1/24/2024 5:41:03 PM
1582479,41,1202912,42560,,1/24/2024 5:41:03 PM
1582480,41,1202922,45219,,1/24/2024 5:41:03 PM
1582481,41,1202974,46928,,1/24/2024 5:41:03 PM
1582482,41,1203015,43294,,1/24/2024 5:41:03 PM
1582485,41,1203111,42658,,1/24/2024 5:41:03 PM
1582486,41,1203128,42965,,1/24/2024 5:41:03 PM
1582487,41,1203144,43820,,1/24/2024 5:41:03 PM
1582489,41,1203188,46774,,1/24/2024 5:41:03 PM
1582490,41,1203206,45897,,1/24/2024 5:41:03 PM
1582491,41,1203287,42644,,1/24/2024 5:41:03 PM
1582492,41,1203322,45672,,1/24/2024 5:41:03 PM
1582493,41,1203358,44473,,1/24/2024 5:41:03 PM
1582494,41,1203392,44190,,1/24/2024 5:41:03 PM
1582495,41,1203451,44473,,1/24/2024 5:41:03 PM
1582496,41,1203597,45672,,1/24/2024 5:41:03 PM
1582497,41,1203620,46588,,1/24/2024 5:41:03 PM
1582498,41,1203673,42560,,1/24/2024 5:41:03 PM
1582499,41,1203747,45370,,1/24/2024 5:41:03 PM
1582500,41,1203797,43163,,1/24/2024 5:41:03 PM
1582501,41,1203839,42419,,1/24/2024 5:41:03 PM
1582502,41,1203905,43094,,1/24/2024 5:41:03 PM
1582503,41,1203961,42222,,1/24/2024 5:41:03 PM
1582504,41,1203967,43191,,1/24/2024 5:41:03 PM
1582505,41,1203975,44115,,1/24/2024 5:41:03 PM
1582506,41,1204031,46887,,1/24/2024 5:41:03 PM
1582507,41,1204039,45828,,1/24/2024 5:41:03 PM
1582508,41,1204041,43803,,1/24/2024 5:41:03 PM
1582510,41,1204301,44473,,1/24/2024 5:41:03 PM
1582511,41,1204360,47265,,1/24/2024 5:41:03 PM
1582512,41,1204384,42868,,1/24/2024 5:41:03 PM
1582514,41,1204452,43803,,1/24/2024 5:41:03 PM
1582515,41,1204462,46680,,1/24/2024 5:41:03 PM
1582516,41,1204555,43820,,1/24/2024 5:41:03 PM
1582517,41,1204576,47031,,1/24/2024 5:41:03 PM
1582518,41,1204595,44346,,1/24/2024 5:41:03 PM
1582519,41,1204738,47244,,1/24/2024 5:41:03 PM
1582520,41,1204741,42226,,1/24/2024 5:41:03 PM
1582522,41,1204863,43327,,1/24/2024 5:41:03 PM
1582523,41,1204869,43721,,1/24/2024 5:41:03 PM
1582524,41,1204891,44032,,1/24/2024 5:41:03 PM
1582525,41,1204900,45526,,1/24/2024 5:41:03 PM
1582526,41,1204942,46141,,1/24/2024 5:41:03 PM
1582527,41,1204997,44452,,1/24/2024 5:41:03 PM
1582528,41,1205080,45800,,1/24/2024 5:41:03 PM
1582529,41,1205260,47076,,1/24/2024 5:41:03 PM
1582530,41,1205277,47113,,1/24/2024 5:41:03 PM
1582531,41,1205309,42644,,1/24/2024 5:41:03 PM
1582532,41,1205386,44960,,1/24/2024 5:41:03 PM
1582533,41,1205404,42486,,1/24/2024 5:41:03 PM
1582534,41,1205452,43820,,1/24/2024 5:41:03 PM
1582535,41,1205468,43682,,1/24/2024 5:41:03 PM
1582536,41,1205510,45325,,1/24/2024 5:41:03 PM
1582538,41,1205520,43193,,1/24/2024 5:41:03 PM
1582539,41,1205542,44863,,1/24/2024 5:41:03 PM
1582540,41,1205584,43820,,1/24/2024 5:41:03 PM
1582541,41,1205606,44317,,1/24/2024 5:41:03 PM
1582542,41,1205702,43614,,1/24/2024 5:41:03 PM
1582543,41,1205723,45800,,1/24/2024 5:41:03 PM
1582544,41,1205730,45800,,1/24/2024 5:41:03 PM
1582546,41,1205817,44201,,1/24/2024 5:41:03 PM
1582547,41,1205845,44671,,1/24/2024 5:41:03 PM
1582548,41,1205901,45759,,1/24/2024 5:41:03 PM
1582549,41,1205970,43820,,1/24/2024 5:41:03 PM
1582550,41,1205991,45800,,1/24/2024 5:41:03 PM
1582552,41,1206043,44800,,1/24/2024 5:41:03 PM
1582553,41,1206084,43820,,1/24/2024 5:41:03 PM
1582554,41,1206089,45627,,1/24/2024 5:41:03 PM
1582555,41,1206146,44515,,1/24/2024 5:41:03 PM
1582556,41,1206159,46892,,1/24/2024 5:41:03 PM
1582557,41,1206170,47351,,1/24/2024 5:41:03 PM
1582558,41,1206178,43879,,1/24/2024 5:41:03 PM
1582559,41,1206248,45800,,1/24/2024 5:41:03 PM
1582560,41,1206292,46791,,1/24/2024 5:41:03 PM
1582561,41,1206313,43762,,1/24/2024 5:41:03 PM
1582562,41,1206314,46652,,1/24/2024 5:41:03 PM
1582563,41,1206359,43480,,1/24/2024 5:41:03 PM
1582564,41,1206377,42972,,1/24/2024 5:41:03 PM
1582565,41,1206556,43797,,1/24/2024 5:41:03 PM
1582566,41,1206562,42954,,1/24/2024 5:41:03 PM
1582567,41,1206654,44414,,1/24/2024 5:41:03 PM
1582568,41,1206659,45800,,1/24/2024 5:41:03 PM
1582569,41,1206666,44380,,1/24/2024 5:41:03 PM
1582571,41,1206741,45800,,1/24/2024 5:41:03 PM
1582572,41,1206775,45241,,1/24/2024 5:41:03 PM
1582573,41,1206813,45603,,1/24/2024 5:41:03 PM
1582575,41,1207051,42974,,1/24/2024 5:41:03 PM
1582576,41,1207070,46105,,1/24/2024 5:41:03 PM
1582577,41,1207072,43598,,1/24/2024 5:41:03 PM
1582578,41,1207159,42426,,1/24/2024 5:41:03 PM
1582579,41,1207192,43585,,1/24/2024 5:41:03 PM
1582581,41,1207264,44088,,1/24/2024 5:41:03 PM
1582582,41,1207287,43555,,1/24/2024 5:41:03 PM
1582583,41,1207310,47392,,1/24/2024 5:41:03 PM
1582584,41,1207332,43995,,1/24/2024 5:41:03 PM
1582585,41,1207358,42396,,1/24/2024 5:41:03 PM
1582586,41,1207398,47208,,1/24/2024 5:41:03 PM
1582587,41,1207424,47046,,1/24/2024 5:41:03 PM
1582588,41,1207426,44211,,1/24/2024 5:41:03 PM
1582590,41,1207481,43820,,1/24/2024 5:41:03 PM
1582591,41,1207505,45605,,1/24/2024 5:41:03 PM
1582592,41,1207544,45750,,1/24/2024 5:41:03 PM
1582593,41,1207591,44380,,1/24/2024 5:41:03 PM
1582594,41,1207659,45010,,1/24/2024 5:41:03 PM
1582595,41,1207663,42644,,1/24/2024 5:41:03 PM
1582596,41,1207668,46112,,1/24/2024 5:41:03 PM
1582600,41,1207843,43516,,1/24/2024 5:41:03 PM
1582601,41,1207849,43820,,1/24/2024 5:41:03 PM
1582602,41,1207856,43820,,1/24/2024 5:41:03 PM
1582603,41,1207991,43555,,1/24/2024 5:41:03 PM
1582605,41,1208092,45507,,1/24/2024 5:41:03 PM
1582606,41,1208110,42897,,1/24/2024 5:41:03 PM
1582607,41,1208131,43820,,1/24/2024 5:41:03 PM
1582608,41,1208176,43151,,1/24/2024 5:41:03 PM
1582609,41,1208189,45641,,1/24/2024 5:41:03 PM
1582610,41,1208275,46890,,1/24/2024 5:41:03 PM
1582611,41,1208287,45619,,1/24/2024 5:41:03 PM
1582612,41,1208335,43794,,1/24/2024 5:41:03 PM
1582613,41,1208422,42863,,1/24/2024 5:41:03 PM
1582614,41,1208465,43926,,1/24/2024 5:41:03 PM
1582615,41,1208483,45105,,1/24/2024 5:41:03 PM
1582616,41,1208502,47298,,1/24/2024 5:41:03 PM
1582617,41,1208520,43294,,1/24/2024 5:41:03 PM
1582618,41,1208533,42750,,1/24/2024 5:41:03 PM
1582619,41,1208545,47307,,1/24/2024 5:41:03 PM
1582620,41,1208581,44113,,1/24/2024 5:41:03 PM
1582621,41,1208626,44745,,1/24/2024 5:41:03 PM
1582622,41,1208707,44015,,1/24/2024 5:41:03 PM
1582623,41,1208731,46825,,1/24/2024 5:41:03 PM
1582624,41,1208746,43803,,1/24/2024 5:41:03 PM
1582625,41,1208771,42357,,1/24/2024 5:41:03 PM
1582627,41,1208817,43701,,1/24/2024 5:41:03 PM
1582628,41,1208822,42381,,1/24/2024 5:41:03 PM
1582629,41,1208885,44090,,1/24/2024 5:41:03 PM
1582630,41,1208906,44473,,1/24/2024 5:41:03 PM
1582631,41,1208967,43820,,1/24/2024 5:41:03 PM
1582632,41,1209069,42265,,1/24/2024 5:41:03 PM
1582633,41,1209090,44152,,1/24/2024 5:41:03 PM
1582634,41,1209139,42804,,1/24/2024 5:41:03 PM
1582636,41,1209143,46405,,1/24/2024 5:41:03 PM
1582637,41,1209184,44362,,1/24/2024 5:41:03 PM
1582638,41,1209190,45842,,1/24/2024 5:41:03 PM
1582639,41,1209238,42603,,1/24/2024 5:41:03 PM
1582640,41,1209286,45772,,1/24/2024 5:41:03 PM
1582641,41,1209380,44960,,1/24/2024 5:41:03 PM
1582642,41,1209391,45361,,1/24/2024 5:41:03 PM
1582643,41,1209419,43319,,1/24/2024 5:41:03 PM
1582644,41,1209438,42954,,1/24/2024 5:41:03 PM
1582645,41,1209500,43803,,1/24/2024 5:41:03 PM
1582646,41,1209533,43046,,1/24/2024 5:41:03 PM
1582647,41,1209549,45800,,1/24/2024 5:41:03 PM
1582648,41,1209556,42806,,1/24/2024 5:41:03 PM
1582649,41,1209561,43786,,1/24/2024 5:41:03 PM
1582650,41,1209576,46722,,1/24/2024 5:41:03 PM
1582651,41,1209595,44490,,1/24/2024 5:41:03 PM
1582652,41,1209670,45306,,1/24/2024 5:41:03 PM
1582653,41,1209675,43617,,1/24/2024 5:41:03 PM
1582654,41,1209723,45381,,1/24/2024 5:41:03 PM
1582655,41,1209769,45186,,1/24/2024 5:41:03 PM
1582656,41,1209787,47094,,1/24/2024 5:41:03 PM
1582657,41,1209863,45396,,1/24/2024 5:41:03 PM
1582658,41,1209873,42486,,1/24/2024 5:41:03 PM
1582659,41,1209877,42222,,1/24/2024 5:41:03 PM
1582660,41,1209890,44152,,1/24/2024 5:41:03 PM
1582661,41,1209892,43294,,1/24/2024 5:41:03 PM
1582662,41,1209926,47288,,1/24/2024 5:41:03 PM
1582664,41,1210007,43983,,1/24/2024 5:41:03 PM
1582665,41,1210008,43670,,1/24/2024 5:41:03 PM
1582666,41,1210010,45800,,1/24/2024 5:41:03 PM
1582667,41,1210052,43700,,1/24/2024 5:41:03 PM
1582668,41,1210165,47137,,1/24/2024 5:41:03 PM
1582669,41,1210232,43971,,1/24/2024 5:41:03 PM
1582670,41,1210294,47419,,1/24/2024 5:41:03 PM
1582671,41,1210319,45340,,1/24/2024 5:41:03 PM
1582672,41,1210344,47056,,1/24/2024 5:41:03 PM
1582673,41,1210378,42972,,1/24/2024 5:41:03 PM
1582674,41,1210393,42563,,1/24/2024 5:41:03 PM
1582675,41,1210410,44473,,1/24/2024 5:41:03 PM
1582677,41,1210484,43485,,1/24/2024 5:41:03 PM
1582678,41,1210510,45800,,1/24/2024 5:41:03 PM
1582679,41,1211168,43191,,1/24/2024 5:41:03 PM
1582680,41,1211195,44223,,1/24/2024 5:41:03 PM
1582681,41,1211231,45913,,1/24/2024 5:41:03 PM
1582682,41,1211365,44830,,1/24/2024 5:41:03 PM
1582683,41,1211386,43820,,1/24/2024 5:41:03 PM
1582684,41,1211418,44511,,1/24/2024 5:41:03 PM
1582685,41,1211448,42324,,1/24/2024 5:41:03 PM
1582686,41,1211465,45707,,1/24/2024 5:41:03 PM
1582687,41,1211477,43530,,1/24/2024 5:41:03 PM
1582688,41,1211485,46928,,1/24/2024 5:41:03 PM
1582689,41,1211487,42265,,1/24/2024 5:41:03 PM
1582690,41,1211496,43786,,1/24/2024 5:41:03 PM
1582691,41,1211618,45524,,1/24/2024 5:41:03 PM
1582692,41,1211653,44826,,1/24/2024 5:41:03 PM
1582693,41,1211724,46143,,1/24/2024 5:41:03 PM
1582694,41,1211780,44223,,1/24/2024 5:41:03 PM
1582695,41,1211806,43598,,1/24/2024 5:41:03 PM
1582696,41,1211839,43820,,1/24/2024 5:41:03 PM
1582697,41,1211865,45884,,1/24/2024 5:41:03 PM
1582698,41,1211895,47202,,1/24/2024 5:41:03 PM
1582700,41,1211967,43477,,1/24/2024 5:41:03 PM
1582701,41,1211983,43191,,1/24/2024 5:41:03 PM
1582702,41,1212020,42429,,1/24/2024 5:41:03 PM
1582703,41,1212037,43820,,1/24/2024 5:41:03 PM
1582705,41,1212103,45800,,1/24/2024 5:41:03 PM
1582706,41,1212114,46264,,1/24/2024 5:41:03 PM
1582707,41,1212120,43782,,1/24/2024 5:41:03 PM
1582708,41,1212187,47082,,1/24/2024 5:41:03 PM
1582709,41,1212205,42702,,1/24/2024 5:41:03 PM
1582710,41,1212206,42448,,1/24/2024 5:41:03 PM
1582711,41,1212208,47338,,1/24/2024 5:41:03 PM
1582712,41,1212241,43820,,1/24/2024 5:41:03 PM
1582713,41,1212382,43259,,1/24/2024 5:41:03 PM
1582714,41,1212403,46070,,1/24/2024 5:41:03 PM
1582716,41,1212462,43411,,1/24/2024 5:41:03 PM
1582719,41,1212665,44853,,1/24/2024 5:41:03 PM
1582720,41,1212727,42791,,1/24/2024 5:41:03 PM
1582721,41,1212772,42265,,1/24/2024 5:41:03 PM
1582722,41,1212776,42541,,1/24/2024 5:41:03 PM
1582723,41,1212820,46796,,1/24/2024 5:41:03 PM
1582724,41,1212826,44764,,1/24/2024 5:41:03 PM
1582725,41,1212903,45800,,1/24/2024 5:41:03 PM
1582726,41,1212905,45800,,1/24/2024 5:41:03 PM
1582727,41,1212957,43264,,1/24/2024 5:41:03 PM
1582728,41,1212973,47127,,1/24/2024 5:41:03 PM
1582729,41,1212984,46993,,1/24/2024 5:41:03 PM
1582730,41,1212995,44176,,1/24/2024 5:41:03 PM
1582731,41,1213147,43803,,1/24/2024 5:41:03 PM
1582732,41,1213265,46592,,1/24/2024 5:41:03 PM
1582733,41,1213288,43834,,1/24/2024 5:41:03 PM
1582734,41,1213331,42222,,1/24/2024 5:41:03 PM
1582736,41,1213435,45759,,1/24/2024 5:41:03 PM
1582737,41,1213443,42644,,1/24/2024 5:41:03 PM
1582738,41,1213456,45800,,1/24/2024 5:41:03 PM
1582739,41,1213508,45517,,1/24/2024 5:41:03 PM
1582740,41,1213607,43576,,1/24/2024 5:41:03 PM
1582741,41,1213609,43576,,1/24/2024 5:41:03 PM
1582742,41,1213623,45029,,1/24/2024 5:41:03 PM
1582743,41,1213636,43876,,1/24/2024 5:41:03 PM
1582744,41,1213694,43495,,1/24/2024 5:41:03 PM
1582745,41,1213749,42412,,1/24/2024 5:41:03 PM
1582746,41,1213789,47227,,1/24/2024 5:41:03 PM
1582747,41,1213827,42451,,1/24/2024 5:41:03 PM
1582748,41,1213876,46606,,1/24/2024 5:41:03 PM
1582749,41,1213936,43786,,1/24/2024 5:41:03 PM
1582750,41,1213945,43820,,1/24/2024 5:41:03 PM
1582751,41,1214007,45800,,1/24/2024 5:41:03 PM
1582752,41,1214013,43820,,1/24/2024 5:41:03 PM
1582755,41,1214219,46428,,1/24/2024 5:41:03 PM
1582756,41,1214340,44271,,1/24/2024 5:41:03 PM
1582757,41,1214428,43820,,1/24/2024 5:41:03 PM
1582758,41,1214434,43530,,1/24/2024 5:41:03 PM
1582759,41,1214467,44365,,1/24/2024 5:41:03 PM
1582760,41,1214496,43820,,1/24/2024 5:41:03 PM
1582761,41,1214526,45800,,1/24/2024 5:41:03 PM
1582762,41,1214626,47037,,1/24/2024 5:41:03 PM
1582763,41,1214688,45544,,1/24/2024 5:41:03 PM
1582764,41,1214728,44511,,1/24/2024 5:41:03 PM
1582765,41,1214781,43820,,1/24/2024 5:41:03 PM
1582766,41,1214851,43016,,1/24/2024 5:41:03 PM
1582767,41,1214893,46562,,1/24/2024 5:41:03 PM
1582768,41,1214900,43803,,1/24/2024 5:41:03 PM
1582770,41,1215001,42222,,1/24/2024 5:41:03 PM
1582771,41,1215028,45800,,1/24/2024 5:41:03 PM
1582772,41,1215135,42396,,1/24/2024 5:41:03 PM
1582773,41,1215141,42417,,1/24/2024 5:41:03 PM
1582774,41,1215151,45516,,1/24/2024 5:41:03 PM
1582775,41,1215236,43138,,1/24/2024 5:41:03 PM
1582776,41,1215243,47182,,1/24/2024 5:41:03 PM
1582777,41,1215359,43191,,1/24/2024 5:41:03 PM
1582778,41,1215402,44067,,1/24/2024 5:41:03 PM
1582779,41,1215426,43294,,1/24/2024 5:41:03 PM
1582781,41,1215533,42274,,1/24/2024 5:41:03 PM
1582782,41,1215569,42820,,1/24/2024 5:41:03 PM
1582785,41,1215851,43820,,1/24/2024 5:41:03 PM
1582786,41,1215910,45502,,1/24/2024 5:41:03 PM
1582787,41,1215972,46669,,1/24/2024 5:41:03 PM
1582788,41,1216013,43236,,1/24/2024 5:41:03 PM
1582789,41,1216038,45914,,1/24/2024 5:41:03 PM
1582790,41,1216040,42633,,1/24/2024 5:41:03 PM
1582791,41,1216047,43294,,1/24/2024 5:41:03 PM
1582792,41,1216141,44734,,1/24/2024 5:41:03 PM
1582793,41,1216154,42187,,1/24/2024 5:41:03 PM
1582794,41,1216178,43455,,1/24/2024 5:41:03 PM
1582795,41,1216286,43302,,1/24/2024 5:41:03 PM
1582796,41,1216318,45340,,1/24/2024 5:41:03 PM
1582797,41,1216322,43578,,1/24/2024 5:41:03 PM
1582798,41,1216356,43639,,1/24/2024 5:41:03 PM
1582799,41,1216396,45916,,1/24/2024 5:41:03 PM
1582800,41,1216450,44643,,1/24/2024 5:41:03 PM
1582801,41,1216456,44118,,1/24/2024 5:41:03 PM
1582802,41,1216466,42403,,1/24/2024 5:41:03 PM
1582803,41,1216491,44950,,1/24/2024 5:41:03 PM
1582804,41,1216509,45962,,1/24/2024 5:41:03 PM
1582805,41,1216515,42972,,1/24/2024 5:41:03 PM
1582806,41,1216570,43820,,1/24/2024 5:41:03 PM
1582807,41,1216583,43820,,1/24/2024 5:41:03 PM
1582808,41,1216762,44104,,1/24/2024 5:41:03 PM
1582809,41,1216787,43820,,1/24/2024 5:41:03 PM
1582810,41,1216836,43820,,1/24/2024 5:41:03 PM
1582811,41,1216849,45771,,1/24/2024 5:41:03 PM
1582812,41,1216862,42109,,1/24/2024 5:41:03 PM
1582813,41,1216887,43820,,1/24/2024 5:41:03 PM
1582814,41,1216894,45367,,1/24/2024 5:41:03 PM
1582815,41,1217033,44579,,1/24/2024 5:41:03 PM
1582816,41,1217170,43820,,1/24/2024 5:41:03 PM
1582817,41,1217196,42954,,1/24/2024 5:41:03 PM
1582818,41,1217353,43303,,1/24/2024 5:41:03 PM
1582819,41,1217359,46274,,1/24/2024 5:41:03 PM
1582820,41,1217371,42628,,1/24/2024 5:41:03 PM
1582821,41,1217450,43191,,1/24/2024 5:41:03 PM
1582822,41,1217490,44652,,1/24/2024 5:41:03 PM
1582823,41,1217544,45072,,1/24/2024 5:41:03 PM
1582824,41,1217624,46589,,1/24/2024 5:41:03 PM
1582825,41,1217766,45800,,1/24/2024 5:41:03 PM
1582826,41,1217802,44473,,1/24/2024 5:41:03 PM
1582827,41,1217816,42584,,1/24/2024 5:41:03 PM
1582828,41,1217850,44152,,1/24/2024 5:41:03 PM
1582829,41,1217927,47238,,1/24/2024 5:41:03 PM
1582830,41,1217943,46859,,1/24/2024 5:41:03 PM
1582831,41,1217957,42644,,1/24/2024 5:41:03 PM
1582832,41,1217971,44344,,1/24/2024 5:41:03 PM
1582833,41,1218012,43571,,1/24/2024 5:41:03 PM
1582834,41,1218019,46854,,1/24/2024 5:41:03 PM
1582835,41,1218032,45791,,1/24/2024 5:41:03 PM
1582836,41,1218084,42282,,1/24/2024 5:41:03 PM
1582837,41,1218101,46449,,1/24/2024 5:41:03 PM
1582838,41,1218124,45137,,1/24/2024 5:41:03 PM
1582839,41,1218181,47202,,1/24/2024 5:41:03 PM
1582840,41,1218206,43820,,1/24/2024 5:41:03 PM
1582841,41,1218221,45086,,1/24/2024 5:41:03 PM
1582842,41,1218236,45980,,1/24/2024 5:41:03 PM
1582843,41,1218311,45750,,1/24/2024 5:41:03 PM
1582844,41,1218371,46394,,1/24/2024 5:41:03 PM
1582845,41,1218373,44954,,1/24/2024 5:41:03 PM
1582846,41,1218462,42399,,1/24/2024 5:41:03 PM
1582847,41,1218542,43820,,1/24/2024 5:41:03 PM
1582848,41,1218543,43842,,1/24/2024 5:41:03 PM
1582849,41,1218547,42379,,1/24/2024 5:41:03 PM
1582850,41,1218552,45996,,1/24/2024 5:41:03 PM
1582851,41,1218596,46441,,1/24/2024 5:41:03 PM
1582852,41,1218637,42651,,1/24/2024 5:41:03 PM
1582853,41,1218730,43337,,1/24/2024 5:41:03 PM
1582854,41,1218742,43820,,1/24/2024 5:41:03 PM
1582855,41,1218762,42672,,1/24/2024 5:41:03 PM
1582856,41,1218785,42353,,1/24/2024 5:41:03 PM
1582857,41,1218836,45800,,1/24/2024 5:41:03 PM
1582858,41,1218842,43820,,1/24/2024 5:41:03 PM
1582859,41,1219018,46225,,1/24/2024 5:41:03 PM
1582860,41,1219056,45758,,1/24/2024 5:41:03 PM
1582861,41,1219068,43619,,1/24/2024 5:41:03 PM
1582862,41,1219109,47358,,1/24/2024 5:41:03 PM
1582863,41,1219184,45441,,1/24/2024 5:41:03 PM
1582864,41,1219200,44066,,1/24/2024 5:41:03 PM
1582865,41,1219210,43820,,1/24/2024 5:41:03 PM
1582866,41,1219262,42486,,1/24/2024 5:41:03 PM
1582868,41,1219288,46655,,1/24/2024 5:41:03 PM
1582869,41,1219368,47295,,1/24/2024 5:41:03 PM
1582870,41,1219444,42644,,1/24/2024 5:41:03 PM
1582871,41,1219445,46432,,1/24/2024 5:41:03 PM
1582872,41,1219470,45251,,1/24/2024 5:41:03 PM
1582873,41,1219562,44655,,1/24/2024 5:41:03 PM
1582874,41,1219633,45310,,1/24/2024 5:41:03 PM
1582875,41,1219722,45241,,1/24/2024 5:41:03 PM
1582876,41,1219758,42140,,1/24/2024 5:41:03 PM
1582877,41,1219778,43820,,1/24/2024 5:41:03 PM
1582878,41,1219823,43811,,1/24/2024 5:41:03 PM
1582879,41,1219825,43820,,1/24/2024 5:41:03 PM
1582880,41,1219827,43309,,1/24/2024 5:41:03 PM
1582881,41,1219844,43820,,1/24/2024 5:41:03 PM
1582882,41,1219929,43820,,1/24/2024 5:41:03 PM
1582885,41,1203067,42793,,1/24/2024 5:41:03 PM
1582886,41,1203078,45750,,1/24/2024 5:41:03 PM
1582887,41,1203093,44745,,1/24/2024 5:41:03 PM
1582889,41,1203140,43820,,1/24/2024 5:41:03 PM
1582890,41,1203197,47025,,1/24/2024 5:41:03 PM
